年月	股票代號	股票名稱	單月合併營收(千)	去年單月合併營收(千)	單月合併營收年成長(%)	單月合併營收月變動(%)	累計合併營收(千)	去年累計合併營收(千)	累計合併營收成長(%)	近三月合併營收(千)	近三月合併營收年成長(%)	近三月合併營收月變動(%)	近12月累計合併營收(千)	近12月營收合併成長(%)	預估年營收(千)	累計營收達成率(%)	單月營收(千)	去年單月營收(千)	單月營收年成長(%)	單月營收月變動(%)	累計營收(千)	去年累計營收(千)	累計營收成長(%)	近三月營收(千)	近三月營收年成長(%)	近三月營收月變動(%)	近12月累計營收(千)	近12月營收成長(%)	淨值(千)	資金貸放餘額(千)	資金貸放佔淨值比(%)	背書保證單月金額(千)	背書保證累計餘額(千)	背書保証累計餘額佔淨值比(%)	重要子公司本月營業收入淨額(千)	重要子公司本年累計營收淨額(千)	公告日	RTIME
200001	1201	味全															844346	729061	15.81	16.14	844346	729061	15.81	2432709	3.34	-15.89	10459981	6.01	4020854			-1103968	639487	15.9			20000210	
200002	1201	味全															671553	701907	-4.32	-20.46	1515899	1430968	5.94	2242881	0.73	-18.35	10429627	4.92	4020854			-20000	619812	15.41			20000310	
200003	1201	味全															748424	851261	-12.08	11.45	2264323	2282229	-0.78	2264323	-0.78	-10.14	10326790	3	4507134			-1558	618254	13.72			20000410	
200004	1201	味全													10747428	27.98	743343	875558	-15.1	-0.68	3007666	3157787	-4.75	2163320	-10.93	-11.07	10194575	1.03	4507134			93855	712109	15.8			20000510	
200005	1201	味全													10747428	35.77	836696	872574	-4.11	12.56	3844362	4030361	-4.61	2328463	-10.42	3.82	10158697	0.47	4507134			1073	713182	15.82			20000610	
200006	1201	味全													10747428	43.77	859550	891950	-3.63	2.73	4703912	4922311	-4.44	2439589	-7.59	7.74	10126297	-0.31	4027967			40063	753245	18.7			20000710	
200007	1201	味全													10747428	51.7	852812	941868	-9.46	-0.78	5556724	5864179	-5.24	2549058	-5.81	17.83	10037241	-1.83	4027967			1932	755177	18.75			20000810	
200008	1201	味全													10747428	60.07	899404	1006565	-10.65	5.46	6456128	6870744	-6.03	2611766	-8.05	12.17	9930080	-3.6	4027967			22	755199	18.75			20000910	
200009	1201	味全													10747428	68.53	909048	954029	-4.71	1.07	7365176	7824773	-5.87	2661264	-8.31	9.09	9885099	-4.35	4037987			1766	760072	18.82			20001010	
200010	1201	味全													10747428	76.78	886180	931560	-4.87	-2.52	8251356	8756333	-5.77	2694632	-6.83	5.71	9839719	-5.22	4037987			120474	880546	21.81			20001110	
200011	1201	味全													9859257	91.37	757210	861381	-12.09	-14.55	9008566	9617714	-6.33	2552438	-7.08	-2.27	9735548	-6.51	4037987			-59293	821253	20.34			20001210	
200012	1201	味全					16525469	16157678	2.28					2.28	9859257	98.68	720177	726982	-0.94	-4.89	9728743	10344696	-5.95	2363567	-6.2	-11.19	9728743	-5.95	4009482			-23572	797681	19.89			20010110	
200101	1201	味全															651953	844346	-22.79	-9.47	651953	844346	-22.79	2129340	-12.47	-20.98	9536350	-8.83	4009482			68261	865942	21.6			20010210	
200102	1201	味全															590886	671553	-12.01	-9.37	1242839	1515899	-18.01	1963016	-12.48	-23.09	9455683	-9.34	4009482			10000	875942	21.85			20010310	
200103	1201	味全															712594	748424	-4.79	20.6	1955433	2264323	-13.64	1955433	-13.64	-17.27	9419853	-8.78	4211564			40188	916130	21.75			20010410	
200104	1201	味全															725215	743343	-2.44	1.77	2680648	3007666	-10.87	2028695	-6.22	-4.73	9401725	-7.78	4211564			-37877	878253	20.85			20010510	
200105	1201	味全															830630	836696	-0.72	14.54	3511278	3844362	-8.66	2268439	-2.58	15.56	9395659	-7.51	4211564			127592	1005845	23.88			20010610	
200106	1201	味全															832872	859550	-3.1	0.27	4344150	4703912	-7.65	2388717	-2.09	22.16	9368981	-7.48	3994778			6654	1012499	25.35			20010710	
200107	1201	味全															836273	852812	-1.94	0.41	5180423	5556724	-6.77	2499775	-1.93	23.22	9352442	-6.82	3994778			2380	1014879	25.41			20010810	
200108	1201	味全															947676	899404	5.37	13.32	6128099	6456128	-5.08	2616821	0.19	15.36	9400714	-5.33	3994778			-26858	988020	24.73			20010910	
200109	1201	味全															846336	909048	-6.9	-10.69	6974435	7365176	-5.31	2630285	-1.16	10.11	9338002	-5.53	3814583			28259	1016279	26.64			20011010	
200110	1201	味全															818857	886180	-7.6	-3.25	7793292	8251356	-5.55	2612869	-3.03	4.52	9270679	-5.78	3814583			53839	1070117	28.05			20011110	
200111	1201	味全															711491	757210	-6.04	-13.11	8504783	9008566	-5.59	2376684	-6.89	-9.18	9224960	-5.24	3814583			9399	1079516	28.3			20011210	
200112	1201	味全					15553223	16525469	-5.88					-5.88			669120	720177	-7.09	-5.96	9173903	9728743	-5.7	2199468	-6.94	-16.38	9173903	-5.7	3631664			4781	1084297	29.86			20020110	
200201	1201	味全															628757	651953	-3.56	-6.03	628757	651953	-3.56	2009368	-5.63	-23.1	9150707	-4.04	3631664			-27731	1056566	29.09			20020210	
200202	1201	味全															546538	590886	-7.51	-13.08	1175295	1242839	-5.43	1844415	-6.04	-22.4	9106359	-3.69	3631664			-23748	1016549	27.99			20020310	
200203	1201	味全															696775	712594	-2.22	27.49	1872070	1955433	-4.26	1872070	-4.26	-14.89	9090540	-3.5	3364253			-1023	1015526	30.19			20020410	
200204	1201	味全															758181	725215	4.55	8.81	2630251	2680648	-1.88	2001494	-1.34	-0.39	9123506	-2.96	3364253			6573	1022100	30.38			20020510	
200205	1201	味全															842748	830630	1.46	11.15	3472999	3511278	-1.09	2297704	1.29	24.58	9135624	-2.77	3364253			30777	1052876	31.3			20020610	
200206	1201	味全															870277	832872	4.49	3.27	4343276	4344150	-0.02	2471206	3.45	32	9173029	-2.09	3443382			-34842	1021972	29.68			20020710	
200207	1201	味全															937960	836273	12.16	7.78	5281236	5180423	1.95	2650985	6.05	32.45	9274716	-0.83	3443382			23967	1045939	30.38			20020810	
200208	1201	味全															1013569	947676	6.95	8.06	6294805	6128099	2.72	2821806	7.83	22.81	9340609	-0.64	3443382			21649	1067588	31			20020910	
200209	1201	味全															838874	846336	-0.88	-17.24	7133679	6974435	2.28	2790403	6.09	12.92	9333147	-0.05	3535777			7275	1074862	30.4			20021010	
200210	1201	味全															824321	818857	0.67	-1.73	7958000	7793292	2.11	2676764	2.45	0.97	9338611	0.73	3535777			49946	1124809	31.81			20021110	
200211	1201	味全															697686	711491	-1.94	-15.36	8655686	8504783	1.77	2360881	-0.66	-16.33	9324806	1.08	3535777			-85597	1039212	29.39			20021210	
200212	1201	味全					15252582	15553223	-1.93					-1.93			730575	669120	9.18	4.71	9386261	9173903	2.31	2252582	2.41	-19.27	9386261	2.31	3688544			-30568	1008644	27.35			20030110	
200301	1201	味全															666286	628757	5.97	-8.8	666286	628757	5.97	2094547	4.24	-21.75	9423790	2.98	3688544			99413	1108057	30.04			20030210	
200302	1201	味全															702193	546538	28.48	5.39	1368479	1175295	16.44	2099054	13.81	-11.09	9579445	5.2	3688544			10587	1118644	30.33			20030310	
200303	1201	味全															830782	696775	19.23	18.31	2199261	1872070	17.48	2199261	17.48	-2.37	9713452	6.85	3662764			48151	1166795	31.86			20030410	
200304	1201	味全															841748	758181	11.02	1.32	3041009	2630251	15.62	2374723	18.65	13.38	9797019	7.38	3662764			10978	1177773	32.16			20030510	
200305	1201	味全															941962	842748	11.77	11.91	3982971	3472999	14.68	2614492	13.79	24.56	9896233	8.33	3662764			148440	1326213	36.21			20030610	
200306	1201	味全															882794	870277	1.44	-6.28	4865765	4343276	12.03	2666504	7.9	21.25	9908750	8.02	3647036			78868	1405081	38.53			20030710	
200307	1201	味全															1065127	937960	13.56	20.65	5930892	5281236	12.3	2889883	9.01	21.69	10035917	8.21	3647036			-51102	1353979	37.13			20030810	
200308	1201	味全															1025858	1013569	1.21	-3.69	6956750	6294805	10.52	2973779	5.39	13.74	10048206	7.58	3647036	20800	0.57	-10895	1343084	36.83			20030910	
200309	1201	味全															949110	838874	13.14	-7.48	7905860	7133679	10.82	3040095	8.95	14.01	10158442	8.84	3709634	20800	0.56	65580	1408664	37.97			20031010	
200310	1201	味全															831018	824321	0.81	-12.44	8736878	7958000	9.79	2805986	4.83	-2.9	10165139	8.85	3709634	20800	0.56	27210	1435874	38.71			20031110	
200311	1201	味全															751633	697686	7.73	-9.55	9488511	8655686	9.62	2531761	7.24	-14.86	10219086	9.59	3709634	20800	0.56	22641	1458515	39.32			20031210	
200312	1201	味全					16196128	15252582	6.19					6.19			679527	730575	-6.99	-9.59	10168038	9386261	8.33	2262178	0.43	-25.59	10168038	8.33	3693103	20800	0.56	7521	1466036	39.7			20040110	
200401	1201	味全															636947	666286	-4.4	-6.27	636947	666286	-4.4	2068107	-1.26	-26.3	10138699	7.59	3693103	20800	0.56	-6360	1459675	39.52			20040210	
200402	1201	味全															616358	702193	-12.22	-3.23	1253305	1368479	-8.42	1932832	-7.92	-23.66	10052864	4.94	3693103	20800	0.56	-86121	1373554	37.19			20040310	
200403	1201	味全															700884	830782	-15.64	13.71	1954189	2199261	-11.14	1954189	-11.14	-13.61	9922966	2.16	3715426	20800	0.56	-52863	1320691	35.55			20040410	
200404	1201	味全															759610	841748	-9.76	8.38	2713799	3041009	-10.76	2076852	-12.54	0.42	9840828	0.45	3715426	20800	0.56	-60444	1260247	33.92			20040510	
200405	1201	味全															852032	941962	-9.55	12.17	3565831	3982971	-10.47	2312526	-11.55	19.64	9750898	-1.47	3715426	20800	0.56	26748	1286994	34.64			20040610	
200406	1201	味全															849676	882794	-3.75	-0.28	4415507	4865765	-9.25	2461318	-7.69	25.95	9717780	-1.93	3740798			-6343	1280651	34.23			20040710	
200407	1201	味全															1004715	1065127	-5.67	18.25	5420222	5930892	-8.61	2706423	-6.35	30.31	9657368	-3.77	3740798			-52140	1228511	32.84			20040810	
200408	1201	味全															1074788	1025858	4.77	6.97	6495010	6956750	-6.64	2929179	-1.5	26.67	9706298	-3.4	3740798			-42588	1185923	31.7			20040910	
200409	1201	味全															926618	949110	-2.37	-13.79	7421628	7905860	-6.12	3006121	-1.12	22.13	9683806	-4.67	3831497			-52392	1133531	29.58			20041010	
200410	1201	味全															787312	831018	-5.26	-15.03	8208940	8736878	-6.04	2788718	-0.62	3.04	9640100	-5.17	3831497			-114972	1018559	26.58			20041110	
200411	1201	味全															743192	751633	-1.12	-5.6	8952132	9488511	-5.65	2457122	-2.95	-16.12	9631659	-5.75	3831497			-38823	979736	25.57			20041210	
200412	1201	味全					16410219	16196128	1.32					1.32			724958	679527	6.69	-2.45	9677090	10168038	-4.83	2255462	-0.3	-24.97	9677090	-4.83	3370010			138537	1118273	33.18			20050110	
200501	1201	味全															669370	636947	5.09	-7.67	669370	636947	5.09	2137520	3.36	-23.35	9709513	-4.23	3370010			-211	1118062	33.18			20050210	
200502	1201	味全															547472	616358	-11.18	-18.21	1216842	1253305	-2.91	1941800	0.46	-20.97	9640627	-4.1	3370010			-3656	1114406	33.07			20050310	
200503	1201	味全															658594	700884	-6.03	20.3	1875436	1954189	-4.03	1875436	-4.03	-16.85	9598337	-3.27	3422584			-27293	1087113	31.76			20050410	
200504	1201	味全															779660	759610	2.64	18.38	2655096	2713799	-2.16	1985726	-4.39	-7.1	9618387	-2.26	3422584			-1933	1085180	31.71			20050510	
200505	1201	味全															874858	852032	2.68	12.21	3529954	3565831	-1.01	2313112	0.03	19.12	9641213	-1.12	3422584			-11833	1073346	31.36			20050610	
200506	1201	味全					7890218										933508	849676	9.87	6.7	4463462	4415507	1.09	2588026	5.15	38	9725045	0.07	3502008			-158137	915209	26.13			20050710	
200507	1201	味全															1050451	1004715	4.55	12.53	5513913	5420222	1.73	2858817	5.63	43.97	9770781	1.17	3502008			17893	933103	26.64			20050810	
200508	1201	味全															987339	1074788	-8.14	-6.01	6501252	6495011	0.1	2971298	1.44	28.45	9683332	-0.24	3502008			7115	940218	26.85			20050910	
200509	1201	味全															920330	926618	-0.68	-6.79	7421582	7421628	0	2958120	-1.6	14.3	9677044	-0.07	3667067			-39954	900264	24.55			20051010	
200510	1201	味全															867487	787312	10.18	-5.74	8289069	8208940	0.98	2775156	-0.49	-2.93	9757219	1.21	3667067			-47551	852713	23.25			20051110	
200511	1201	味全															781599	743192	5.17	-9.9	9070668	8952132	1.32	2569416	4.57	-13.53	9795626	1.7	3667067			57762	910475	24.83			20051210	
200512	1201	味全					17353637	16410219	5.75					5.75			725114	724958	0.02	-7.23	9795781	9677090	1.23	2374200	5.26	-19.74	9795782	1.23	3667206			1788	912263	24.88			20060110	
200601	1201	味全															747725	669370	11.71	3.12	747725	669370	11.71	2254438	5.47	-18.76	9874137	1.7	3667206			-156507	755756	20.61			20060210	
200602	1201	味全															627678	547472	14.65	-16.05	1375403	1216842	13.03	2100517	8.17	-18.25	9954343	3.25	3667206			-373413	382343	10.43			20060310	
200603	1201	味全															730084	658594	10.85	16.32	2105487	1875436	12.27	2105487	12.27	-11.32	10025833	4.45	3749135			29951	412294	11			20060410	
200604	1201	味全															843888	779660	8.24	15.59	2949375	2655096	11.08	2201650	10.87	-2.34	10090061	4.9	3749135			22649	434943	11.6			20060510	
200605	1201	味全															960887	874858	9.83	13.86	3910262	3529954	10.77	2534859	9.59	20.68	10176090	5.55	3749135			-6872	428071	11.42			20060610	
200606	1201	味全					8776429	7890218	11.23								1000509	933508	7.18	4.12	4910771	4463462	10.02	2805284	8.39	33.24	10243091	5.33	3868459			-49105	378966	9.8			20060710	
200607	1201	味全															1135955	1050451	8.14	13.54	6046726	5513913	9.66	3097351	8.34	40.68	10328595	5.71	3868459			-29144	349822	9.04			20060810	
200608	1201	味全															976437	987339	-1.1	-14.04	7023163	6501252	8.03	3112901	4.77	22.8	10317693	6.55	3868459			-60113	289709	7.49			20060910	
200609	1201	味全															1004810	920330	9.18	2.91	8027973	7421582	8.17	3117202	5.38	11.12	10402173	7.49	4028190			-4143	285566	7.09			20061010	
200610	1201	味全															913419	867487	5.29	-9.1	8941392	8289069	7.87	2894666	4.31	-6.54	10448105	7.08	4028190			198843	484409	12.03			20061110	
200611	1201	味全															840118	781599	7.49	-8.02	9781510	9070668	7.84	2758347	7.35	-11.39	10506624	7.26	4028190			46315	530724	13.18			20061210	
200612	1201	味全					18049880	17353637	4.01					4.01			792495	725114	9.29	-5.67	10574005	9795782	7.94	2546032	7.24	-18.32	10574005	7.94	4066666			131589	662313	16.29			20070110	
200701	1201	味全															738027	747725	-1.3	-6.87	738027	747725	-1.3	2370640	5.15	-18.1	10564307	6.99	4066666			-56466	605847	14.9			20070210	
200702	1201	味全															698144	627678	11.23	-5.4	1436171	1375403	4.42	2228666	6.1	-19.2	10634773	6.84	4066666			14	605861	14.9			20070310	
200703	1201	味全															773474	730084	5.94	10.79	2209645	2105487	4.95	2209645	4.95	-13.21	10678163	6.51	4190001			-33484	572377	13.66			20070410	
200704	1201	味全															804036	843888	-4.72	3.95	3013681	2949375	2.18	2275654	3.36	-4.01	10638311	5.43	4190001			22317	594694	14.19			20070510	
200705	1201	味全															972365	960887	1.19	20.94	3986046	3910262	1.94	2549875	0.59	14.41	10649789	4.66	4190001			-2938	591756	14.12			20070610	
200706	1201	味全					8612368	8776429	-1.87								960170	1000509	-4.03	-1.25	4946216	4910771	0.72	2736571	-2.45	23.85	10609450	3.58	4264950			129967	721723	16.92			20070710	
200707	1201	味全															1091437	1135955	-3.92	13.67	6037653	6046726	-0.15	3023972	-2.37	32.88	10564932	2.29	4264950			-49923	671800	15.75			20070810	
200708	1201	味全															1170694	976437	19.89	7.26	7208347	7023163	2.64	3222301	3.51	26.37	10759189	4.28	4264950			2397	674197	15.81			20070910	
200709	1201	味全															1050518	1004810	4.55	-10.27	8258865	8027973	2.88	3312649	6.27	21.05	10804897	3.87	4393279			-4634	669563	15.24			20071010	
200710	1201	味全															997002	913419	9.15	-5.09	9255867	8941392	3.52	3218214	11.18	6.42	10888480	4.21	4393279			145125	814688	18.54			20071110	
200711	1201	味全															840117	840118	0	-15.74	10095984	9781510	3.21	2887637	4.69	-10.39	10888479	3.63	4393279			49983	864671				20071210	
200712	1201	味全					18856831	18049880	4.47					4.47			832728	792495	5.08	-0.88	10928712	10574005	3.35	2669847	4.86	-19.4	10928712	3.35	4475384			5235	869906	19.44			20080110	
200801	1201	味全															839416	738027	13.74	0.8	839416	738027	13.74	2512261	5.97	-21.94	11030101	4.41	4475384			-157309	712597	15.92			20080210	
200802	1201	味全															723632	698144	3.65	-13.79	1563047	1436171	8.83	2395776	7.5	-17.03	11055589	3.96	4475384			-12309	700288	15.65			20080310	
200803	1201	味全					4406960										841565	773474	8.8	16.3	2404613	2209645	8.82	2404613	8.82	-9.93	11123680	4.17	4581758			-71794	628494	13.72			20080410	
200804	1201	味全															894912	804036	11.3	6.34	3299523	3013681	9.48	2460109	8.11	-2.08	11214556	5.42	4581758			91724	720218	15.72			20080509	
200805	1201	味全															977249	972365	0.5	9.2	4276772	3986046	7.29	2713726	6.43	13.27	11219440	5.35	4581758			47628	767846	16.76			20080610	
200806	1201	味全					9240996	8612368	7.3								1010108	960170	5.2	3.36	5286880	4946216	6.89	2882269	5.32	19.86	11269378	6.22	4736597			-2725	765121	16.15			20080710	
200807	1201	味全															1230862	1091437	12.77	21.85	6517742	6037653	7.95	3218219	6.42	30.82	11408803	7.99	4736597			173438	938559	19.82			20080809	
200808	1201	味全															1127685	1170694	-3.67	-8.38	7645427	7208347	6.06	3368655	4.54	24.13	11365794	5.64	4736597			-82508	856051	18.07			20080910	
200809	1201	味全					15271735										1057069	1050518	0.62	-6.26	8702497	8258865	5.37	3415616	3.11	18.5	11372345	5.25	4874416			108099	964150	19.78			20081007	
