日期	股票代號	股票名稱	開盤價	最高價	最低價	收盤價	漲跌	漲幅(%)	振幅(%)	成交量	成交筆數	成交金額(千)	均張	成交量變動(%)	均張變動(%)	股本(百萬)	總市值(億)	市值比重(%)	本益比	股價淨值比	本益比(近四季)	週轉率(%)	成交值比重(%)	漲跌停	均價	成交量(股)	RTIME
20040615	1201	味全	12.9	13.15	12.75	12.9	-0.1	-0.77	3.08	1940	427	25068	4.5	-5.04	-2.17	5061	65.3	0.052	43	1.76	47.8	0.38	0.038	0	12.92	1940301	123456
20040616	1201	味全	13.15	13.2	12.1	12.3	-0.6	-4.65	8.53	3402	733	42870	4.6	75.36	2.22	5061	62.3	0.051	41	1.68	45.6	0.69	0.066	0	12.6	3402252	123456
20040617	1201	味全	12.3	12.65	12	12.35	0.05	0.41	5.28	3872	790	47732	4.9	13.82	6.52	5061	62.5	0.05	41.1	1.68	45.7	0.76	0.059	0	12.33	3872392	123456
20040618	1201	味全	12.4	12.5	11.8	11.85	-0.5	-4.05	5.67	2336	647	28183	3.6	-39.67	-26.53	5061	60	0.049	39.5	1.61	43.9	0.47	0.049	0	12.06	2336214	123456
20040621	1201	味全	12.1	12.1	11.1	11.2	-0.65	-5.49	8.44	3348	786	38499	4.3	43.32	19.44	5061	56.7	0.046	37.3	1.53	41.5	0.68	0.073	0	11.5	3348694	123456
20040623	1201	味全	11.2	11.7	11.2	11.5	0.3	2.68	4.46	3192	672	36741	4.8	-4.66	11.63	5061	58.2	0.046	38.3	1.57	42.6	0.63	0.043	0	11.51	3192065	123456
20040624	1201	味全	11.55	11.95	11.5	11.95	0.45	3.91	3.91	2386	554	27981	4.3	-25.25	-10.42	5061	60.5	0.048	39.8	1.63	44.3	0.46	0.038	0	11.72	2386703	123456
20040625	1201	味全	11.9	12.25	11.75	12.1	0.15	1.26	4.18	2734	612	33029	4.5	14.59	4.65	5061	61.2	0.048	40.3	1.65	44.8	0.54	0.044	0	12.08	2734521	123456
20040628	1201	味全	12	12.1	11.6	11.85	-0.25	-2.07	4.13	1620	423	19098	3.8	-40.75	-15.56	5061	60	0.048	39.5	1.61	43.9	0.32	0.033	0	11.79	1620020	123456
20040629	1201	味全	11.6	11.75	11.5	11.7	-0.15	-1.27	2.11	1203	301	14021	4	-25.74	5.26	5061	59.2	0.047	39	1.59	43.3	0.24	0.029	0	11.65	1203261	123456
20040630	1201	味全	11.8	12	11.8	11.85	0.15	1.28	1.71	1894	421	22517	4.5	57.44	12.5	5061	60	0.047	39.5	1.6	43.9	0.38	0.029	0	11.88	1894942	123456
20040701	1201	味全	11.9	12.45	11.85	12.35	0.5	4.22	5.06	4459	902	54634	4.9	135.43	8.89	5061	62.5	0.049	32.9	1.67	45.7	0.87	0.079	0	12.25	4459803	123456
20040702	1201	味全	12	12.3	11.8	12.3	-0.05	-0.4	4.05	1776	399	21431	4.5	-60.17	-8.16	5061	62.3	0.049	32.8	1.66	45.6	0.34	0.04	0	12.06	1776389	123456
20040705	1201	味全	11.9	12.2	11.9	12.2	-0.1	-0.81	2.44	1291	322	15529	4	-27.31	-11.11	5061	61.7	0.049	32.5	1.65	45.2	0.25	0.035	0	12.03	1291042	123456
20040706	1201	味全	12.2	12.25	12.05	12.05	-0.15	-1.23	1.64	1108	285	13444	3.9	-14.18	-2.5	5061	61	0.048	32.1	1.63	44.6	0.22	0.032	0	12.12	1108960	123456
20040707	1201	味全	11.8	12.2	11.8	12.2	0.15	1.24	3.32	1251	280	15130	4.5	12.91	15.38	5061	61.7	0.049	32.5	1.65	45.2	0.25	0.03	0	12.09	1251024	123456
20040708	1201	味全	12.2	12.25	12	12.1	-0.1	-0.82	2.05	1065	226	12890	4.7	-14.87	4.44	5061	61.2	0.049	32.2	1.64	44.8	0.21	0.024	0	12.1	1065423	123456
20040709	1201	味全	12.1	12.45	12	12.45	0.35	2.89	3.72	2785	487	34005	5.7	161.5	21.28	5061	63	0.049	33.2	1.68	46.1	0.54	0.062	0	12.21	2785063	123456
20040712	1201	味全	12.8	13.1	12.6	12.9	0.45	3.61	4.02	4756	903	61480	5.3	70.77	-7.02	5061	65.3	0.051	34.4	1.75	47.8	0.94	0.104	0	12.93	4756128	123456
20040713	1201	味全	13	13	12.7	12.95	0.05	0.39	2.33	2402	470	30857	5.1	-49.5	-3.77	5061	65.5	0.052	34.5	1.75	48	0.47	0.057	0	12.85	2402163	123456
20040714	1201	味全	12.95	13	12.65	12.65	-0.3	-2.32	2.7	1396	366	17886	3.8	-41.88	-25.49	5061	64	0.052	33.7	1.71	46.9	0.28	0.035	0	12.81	1396146	123456
20040715	1201	味全	12.9	12.9	12.3	12.3	-0.35	-2.77	4.74	1280	321	15882	4	-8.31	5.26	5061	62.3	0.051	32.8	1.66	45.6	0.25	0.026	0	12.41	1280025	123456
20040716	1201	味全	12.3	12.55	12.1	12.3	0	0	3.66	913	294	11310	3.1	-28.67	-22.5	5061	62.3	0.051	32.8	1.66	45.6	0.18	0.023	0	12.38	913278	123456
20040719	1201	味全	12.3	12.5	12	12.15	-0.15	-1.22	4.07	916	265	11152	3.5	0.33	12.9	5061	61.5	0.051	32.4	1.64	45	0.18	0.022	0	12.17	916355	123456
20040720	1201	味全	12.1	12.15	11.6	11.9	-0.25	-2.06	4.53	2125	420	25346	5.1	131.99	45.71	5061	60.2	0.051	31.7	1.61	44.1	0.42	0.04	0	11.93	2125333	123456
20040721	1201	味全	12	12.2	11.8	12	0.1	0.84	3.36	1429	330	17141	4.3	-32.75	-15.69	5061	60.7	0.051	32	1.62	44.4	0.28	0.027	0	12	1429028	123456
20040722	1201	味全	11.8	11.9	11.7	11.8	-0.2	-1.67	1.67	1068	246	12576	4.3	-25.26	0	5061	59.7	0.05	31.4	1.6	43.7	0.21	0.021	0	11.77	1068115	123456
20040723	1201	味全	11.75	12.1	11.75	11.8	0	0	2.97	1066	238	12750	4.5	-0.19	4.65	5061	59.7	0.05	31.4	1.6	43.7	0.21	0.024	0	11.96	1066080	123456
20040726	1201	味全	11.7	11.8	11.65	11.7	-0.1	-0.85	1.27	742	194	8693	3.8	-30.39	-15.56	5061	59.2	0.05	31.2	1.58	43.3	0.15	0.023	0	11.71	742395	123456
20040727	1201	味全	11.65	11.95	11.65	11.85	0.15	1.28	2.56	1062	257	12602	4.1	43.13	7.89	5061	60	0.05	31.6	1.6	43.9	0.21	0.022	0	11.86	1062204	123456
20040728	1201	味全	12	12.25	11.9	11.9	0.05	0.42	2.95	1900	421	22890	4.5	78.91	9.76	5061	60.2	0.05	31.7	1.61	44.1	0.38	0.046	0	12.05	1900163	123456
20040729	1201	味全	12	12.1	11.75	11.8	-0.1	-0.84	2.94	954	245	11315	3.9	-49.79	-13.33	5061	59.7	0.05	31.4	1.6	43.7	0.19	0.027	0	11.85	954714	123456
20040730	1201	味全	11.9	11.95	11.7	11.7	-0.1	-0.85	2.12	1110	265	13139	4.2	16.35	7.69	5061	59.2	0.049	31.2	1.58	43.3	0.22	0.024	0	11.83	1110478	123456
20040802	1201	味全	11.75	11.75	11.3	11.35	-0.35	-2.99	3.85	1147	281	13217	4.1	3.33	-2.38	5061	57.4	0.048	30.2	1.54	42	0.23	0.031	0	11.52	1147376	123456
20040803	1201	味全	11.4	11.5	11.3	11.4	0.05	0.44	1.76	662	212	7542	3.1	-42.28	-24.39	5061	57.7	0.048	30.4	1.54	42.2	0.13	0.017	0	11.39	662067	123456
20040804	1201	味全	11.3	11.5	11.2	11.25	-0.15	-1.32	2.63	932	213	10563	4.4	40.79	41.94	5061	56.9	0.048	30	1.52	41.7	0.19	0.026	0	11.33	932047	123456
20040805	1201	味全	11.25	11.6	11.2	11.6	0.35	3.11	3.56	1113	299	12651	3.7	19.42	-15.91	5061	58.7	0.049	30.9	1.57	43	0.22	0.017	0	11.36	1113607	123456
20040806	1201	味全	11.4	11.55	11.35	11.35	-0.25	-2.16	1.72	849	229	9718	3.7	-23.72	0	5061	57.4	0.048	30.2	1.54	42	0.17	0.013	0	11.44	849079	123456
20040809	1201	味全	11.2	11.35	11.2	11.25	-0.1	-0.88	1.32	484	149	5445	3.2	-42.99	-13.51	5061	56.9	0.047	30	1.52	41.7	0.1	0.013	0	11.24	484571	123456
20040810	1201	味全	11.3	11.5	11.2	11.3	0.05	0.44	2.67	1027	225	11604	4.6	112.19	43.75	5061	57.2	0.048	30.1	1.53	41.9	0.2	0.025	0	11.29	1027598	123456
20040811	1201	味全	11.4	11.5	11.2	11.2	-0.1	-0.88	2.65	1021	244	11578	4.2	-0.58	-8.7	5061	56.7	0.047	29.8	1.52	41.5	0.2	0.025	0	11.33	1021677	123456
20040812	1201	味全	11.2	11.25	10.95	11	-0.2	-1.79	2.68	1146	259	12636	4.4	12.24	4.76	5061	55.7	0.047	29.3	1.49	40.7	0.23	0.036	0	11.03	1146000	123456
20040813	1201	味全	11	11.3	10.9	11.2	0.2	1.82	3.64	1007	221	11157	4.6	-12.13	4.55	5061	56.7	0.047	29.8	1.52	41.5	0.2	0.024	0	11.08	1007004	123456
20040816	1201	味全	11.2	11.2	10.95	11	-0.2	-1.79	2.23	1343	293	14786	4.6	33.37	0	5061	55.7	0.047	29.3	1.49	40.7	0.27	0.054	0	11.01	1343316	123456
20040817	1201	味全	11.1	11.1	10.65	10.65	-0.35	-3.18	4.09	1576	397	17006	4	17.35	-13.04	5061	53.9	0.045	28.4	1.44	39.4	0.32	0.047	0	10.79	1576251	123456
20040818	1201	味全	10.6	10.7	9.95	10.3	-0.35	-3.29	7.04	4831	897	48622	5.4	206.54	35	5061	52.1	0.043	27.4	1.39	38.1	0.93	0.074	0	10.06	4831741	123456
20040819	1201	味全	10.3	10.6	10.2	10.5	0.2	1.94	3.88	2584	578	26974	4.5	-46.51	-16.67	5061	53.1	0.043	28	1.42	38.9	0.51	0.027	0	10.44	2584338	123456
20040820	1201	味全	10.5	10.65	10.3	10.5	0	0	3.33	2617	668	27535	3.9	1.28	-13.33	5061	53.1	0.042	28	1.42	38.9	0.52	0.03	0	10.52	2617289	123456
20040823	1201	味全	10.5	10.8	10.45	10.55	0.05	0.48	3.33	2786	624	29612	4.5	6.46	15.38	5061	53.4	0.042	28.1	1.43	39.1	0.55	0.042	0	10.63	2786617	123456
20040826	1201	味全	10.7	11.25	10.7	11.25	0.7	6.64	5.21	5005	917	55415	5.5	79.65	22.22	5061	56.9	0.044	30	1.52	41.7	0.97	0.046	1	11.07	5005563	123456
20040827	1201	味全	11.3	11.4	11.05	11.3	0.05	0.44	3.11	5191	1021	58581	5.1	3.72	-7.27	5061	57.2	0.044	30.1	1.53	41.9	1.02	0.071	0	11.28	5191668	123456
20040830	1201	味全	11.3	11.5	11.2	11.3	0	0	2.65	1997	456	22647	4.4	-61.53	-13.73	5061	57.2	0.044	30.1	1.53	41.9	0.4	0.034	0	11.34	1997961	123456
20040831	1201	味全	11.2	11.7	11.15	11.45	0.15	1.33	4.87	4321	821	49609	5.3	116.37	20.45	5061	57.9	0.045	30.5	1.55	42.4	0.86	0.049	0	11.48	4321950	123456
20040901	1201	味全	11.65	11.65	11.15	11.45	0	0	4.37	4243	738	48109	5.7	-1.81	7.55	5061	57.9	0.044	30.5	1.55	32.7	0.83	0.052	0	11.34	4243211	123456
20040902	1201	味全	11.45	11.45	11.2	11.3	-0.15	-1.31	2.18	3462	579	39101	6	-18.41	5.26	5061	57.2	0.044	30.1	1.53	32.3	0.68	0.043	0	11.29	3462738	123456
20040903	1201	味全	11.4	11.75	11.35	11.55	0.25	2.21	3.54	4740	865	54729	5.5	36.92	-8.33	5061	58.5	0.046	30.8	1.56	33	0.94	0.049	0	11.54	4740905	123456
20040906	1201	味全	11.5	11.5	11.2	11.3	-0.25	-2.16	2.6	1875	408	21236	4.6	-60.44	-16.36	5061	57.2	0.044	30.1	1.53	32.3	0.37	0.029	0	11.32	1875348	123456
20040907	1201	味全	11.35	11.85	11.3	11.8	0.5	4.42	4.87	4351	755	50360	5.8	132.05	26.09	5061	59.7	0.046	31.4	1.6	33.7	0.84	0.063	0	11.57	4351006	123456
20040908	1201	味全	11.9	12.15	11.65	12	0.2	1.69	4.24	6767	1204	80656	5.6	55.53	-3.45	5061	60.7	0.046	32	1.62	34.3	1.33	0.078	0	11.92	6767017	123456
20040909	1201	味全	12	12	11.8	11.9	-0.1	-0.83	1.67	2570	472	30468	5.4	-62.02	-3.57	5061	60.2	0.046	31.7	1.61	34	0.51	0.04	0	11.85	2570732	123456
20040910	1201	味全	11.95	11.95	11.65	11.8	-0.1	-0.84	2.52	1938	409	22840	4.7	-24.59	-12.96	5061	59.7	0.046	31.4	1.6	33.7	0.38	0.027	0	11.78	1938263	123456
20040913	1201	味全	11.8	11.9	11.4	11.65	-0.15	-1.27	4.24	2454	485	28607	5.1	26.63	8.51	5061	59	0.044	31	1.58	33.3	0.48	0.029	0	11.66	2454477	123456
20040914	1201	味全	11.7	12.45	11.7	12.4	0.75	6.44	6.44	9303	1702	114956	5.5	279.1	7.84	5061	62.8	0.047	33	1.68	35.4	1.83	0.115	0	12.36	9303930	123456
20040915	1201	味全	12.3	12.3	12	12.05	-0.35	-2.82	2.42	3944	812	47803	4.9	-57.61	-10.91	5061	61	0.046	32.1	1.63	34.4	0.78	0.073	0	12.12	3944837	123456
20040916	1201	味全	11.95	12.25	11.9	12.25	0.2	1.66	2.9	2282	516	27532	4.4	-42.14	-10.2	5061	62	0.047	32.6	1.66	35	0.44	0.039	0	12.06	2282628	123456
20040917	1201	味全	12.25	12.25	11.4	11.65	-0.6	-4.9	6.94	3822	821	45190	4.7	67.48	6.82	5061	59	0.045	31	1.58	33.3	0.77	0.06	0	11.82	3822492	123456
20040920	1201	味全	11.6	11.9	11.5	11.8	0.15	1.29	3.43	2147	488	25224	4.4	-43.83	-6.38	5061	59.7	0.045	31.4	1.6	33.7	0.42	0.03	0	11.75	2147492	123456
20040921	1201	味全	11.8	12.1	11.7	11.95	0.15	1.27	3.39	2327	432	27746	5.4	8.38	22.73	5061	60.5	0.045	31.8	1.62	34.1	0.46	0.029	0	11.92	2327019	123456
20040922	1201	味全	11.9	12.05	11.7	11.95	0	0	2.93	1744	416	20717	4.2	-25.05	-22.22	5061	60.5	0.045	31.8	1.62	34.1	0.34	0.024	0	11.88	1744482	123456
20040923	1201	味全	11.9	11.9	11.6	11.7	-0.25	-2.09	2.51	1360	290	15960	4.7	-22.02	11.9	5061	59.2	0.045	31.2	1.58	33.4	0.27	0.022	0	11.73	1360541	123456
20040924	1201	味全	11.7	11.8	11.5	11.5	-0.2	-1.71	2.56	1613	404	18725	4	18.6	-14.89	5061	58.2	0.044	30.6	1.56	32.9	0.32	0.023	0	11.61	1613295	123456
20040927	1201	味全	11.4	11.65	11.35	11.35	-0.15	-1.3	2.61	1949	485	22341	4	20.83	0	5061	57.4	0.044	30.2	1.54	32.4	0.39	0.039	0	11.46	1949073	123456
20040929	1201	味全	11.2	11.35	11.2	11.2	-0.15	-1.32	1.32	2246	487	25317	4.6	15.24	15	5061	56.7	0.043	29.8	1.52	32	0.45	0.034	0	11.27	2246951	123456
20040930	1201	味全	11.2	11.45	11.2	11.35	0.15	1.34	2.23	1442	369	16372	3.9	-35.8	-15.22	5061	57.4	0.044	30.2	1.5	32.4	0.29	0.021	0	11.35	1442304	123456
20041001	1201	味全	11.5	11.6	11.35	11.55	0.2	1.76	2.2	1725	494	19894	3.5	19.63	-10.26	5061	58.5	0.044	30.8	1.53	33	0.34	0.019	0	11.53	1725411	123456
20041004	1201	味全	11.6	12.1	11.6	12	0.45	3.9	4.33	4075	858	48235	4.7	136.23	34.29	5061	60.7	0.045	32	1.59	34.3	0.79	0.033	0	11.84	4075066	123456
20041005	1201	味全	12.1	12.15	11.8	12	0	0	2.92	3608	603	43082	6	-11.46	27.66	5061	60.7	0.045	32	1.59	34.3	0.71	0.044	0	11.94	3608846	123456
20041006	1201	味全	12	12.3	11.9	12.1	0.1	0.83	3.33	6752	1139	81953	5.9	87.14	-1.67	5061	61.2	0.045	32.2	1.6	34.6	1.34	0.058	0	12.14	6752988	123456
20041007	1201	味全	12.1	12.25	11.85	12	-0.1	-0.83	3.31	2776	587	33355	4.7	-58.89	-20.34	5061	60.7	0.044	32	1.59	34.3	0.55	0.035	0	12.01	2776982	123456
20041008	1201	味全	11.9	12.2	11.85	11.95	-0.05	-0.42	2.92	3101	554	37375	5.6	11.71	19.15	5061	60.5	0.044	31.8	1.58	34.1	0.62	0.039	0	12.05	3101491	123456
20041011	1201	味全	11.95	12.05	11.9	12	0.05	0.42	1.26	1438	397	17204	3.6	-53.63	-35.71	5061	60.7	0.044	32	1.59	34.3	0.28	0.02	0	11.96	1438425	123456
20041012	1201	味全	12.2	12.2	11.85	11.85	-0.15	-1.25	2.92	2289	567	27555	4	59.18	11.11	5061	60	0.045	31.6	1.57	33.9	0.46	0.028	0	12.03	2289878	123456
20041013	1201	味全	11.85	12.05	11.85	11.85	0	0	1.69	1880	455	22406	4.1	-17.87	2.5	5061	60	0.045	31.6	1.57	33.9	0.37	0.03	0	11.91	1880761	123456
20041014	1201	味全	11.85	11.95	11.5	11.7	-0.15	-1.27	3.8	1774	404	20655	4.4	-5.64	7.32	5061	59.2	0.045	31.2	1.55	33.4	0.35	0.025	0	11.64	1774436	123456
20041015	1201	味全	11.7	11.8	11.5	11.8	0.1	0.85	2.56	974	277	11316	3.5	-45.1	-20.45	5061	59.7	0.046	31.4	1.56	33.7	0.19	0.015	0	11.61	974351	123456
20041018	1201	味全	11.8	11.8	11.5	11.5	-0.3	-2.54	2.54	686	223	7969	3.1	-29.57	-11.43	5061	58.2	0.045	30.6	1.52	32.9	0.14	0.016	0	11.61	686217	123456
20041019	1201	味全	11.5	11.7	11.4	11.6	0.1	0.87	2.61	765	219	8813	3.5	11.52	12.9	5061	58.7	0.045	30.9	1.53	33.1	0.15	0.014	0	11.52	765049	123456
20041020	1201	味全	11.55	11.55	11.4	11.4	-0.2	-1.72	1.29	650	211	7441	3.1	-15.03	-11.43	5061	57.7	0.044	30.4	1.51	32.6	0.13	0.014	0	11.44	650516	123456
20041021	1201	味全	11.4	11.6	11.4	11.4	0	0	1.75	712	238	8188	3	9.54	-3.23	5061	57.7	0.044	30.4	1.51	32.6	0.14	0.011	0	11.48	712966	123456
20041022	1201	味全	11.4	11.7	11.3	11.3	-0.1	-0.88	3.51	1417	316	16261	4.5	99.02	50	5061	57.2	0.044	30.1	1.49	32.3	0.28	0.026	0	11.47	1417929	123456
20041026	1201	味全	11.25	11.3	10.75	10.8	-0.5	-4.42	4.87	1644	483	17977	3.4	16.02	-24.44	5061	54.7	0.043	28.8	1.43	30.9	0.33	0.032	0	10.93	1644137	123456
20041027	1201	味全	10.9	11	10.65	11	0.2	1.85	3.24	1007	213	10882	4.7	-38.75	38.24	5061	55.7	0.044	29.3	1.45	31.4	0.2	0.02	0	10.8	1007311	123456
20041028	1201	味全	11.15	11.3	11	11	0	0	2.73	774	192	8613	4	-23.14	-14.89	5061	55.7	0.044	29.3	1.45	31.4	0.15	0.012	0	11.12	774671	123456
20041029	1201	味全	11	11	10.65	10.85	-0.15	-1.36	3.18	484	164	5265	3	-37.47	-25	5061	54.9	0.043	28.9	1.43	31	0.1	0.008	0	10.86	484849	123456
20041101	1201	味全	10.8	10.85	10.5	10.7	-0.15	-1.38	3.23	870	200	9290	4.4	79.75	46.67	5061	54.2	0.043	24.3	1.41	26.8	0.17	0.018	0	10.67	870686	123456
20041102	1201	味全	10.5	10.95	10.5	10.95	0.25	2.34	4.21	764	182	8195	4.2	-12.18	-4.55	5061	55.4	0.043	24.9	1.45	27.4	0.15	0.014	0	10.71	764890	123456
20041103	1201	味全	10.9	11.2	10.75	11.15	0.2	1.83	4.11	1261	263	13880	4.8	65.05	14.29	5061	56.4	0.043	25.3	1.47	27.9	0.25	0.017	0	11	1261228	123456
20041104	1201	味全	11.15	11.3	10.9	10.95	-0.2	-1.79	3.59	724	253	8025	2.9	-42.59	-39.58	5061	55.4	0.042	24.9	1.45	27.4	0.14	0.011	0	11.08	724224	123456
20041105	1201	味全	11.1	11.35	11	11.2	0.25	2.28	3.2	1610	429	18043	3.8	122.38	31.03	5061	56.7	0.043	25.4	1.48	28	0.32	0.018	0	11.2	1610582	123456
20041108	1201	味全	11.25	11.3	10.95	11	-0.2	-1.79	3.13	948	252	10562	3.8	-41.12	0	5061	55.7	0.042	25	1.45	27.5	0.19	0.016	0	11.13	948838	123456
20041109	1201	味全	11.05	11.2	11	11.2	0.2	1.82	1.82	669	168	7420	4	-29.43	5.26	5061	56.7	0.042	25.4	1.48	28	0.13	0.014	0	11.08	669933	123456
20041110	1201	味全	11.2	11.3	11.05	11.05	-0.15	-1.34	2.23	1033	245	11549	4.2	54.41	5	5061	55.9	0.042	25.1	1.46	27.6	0.21	0.017	0	11.17	1033701	123456
20041111	1201	味全	11.05	11.2	11.05	11.05	0	0	1.36	785	229	8715	3.4	-24.01	-19.05	5061	55.9	0.042	25.1	1.46	27.6	0.16	0.019	0	11.09	785695	123456
20041112	1201	味全	11.1	11.2	11	11.05	0	0	1.81	818	202	9061	4	4.2	17.65	5061	55.9	0.042	25.1	1.46	27.6	0.16	0.013	0	11.07	818183	123456
20041115	1201	味全	11.2	11.2	10.95	11	-0.05	-0.45	2.26	853	202	9432	4.2	4.28	5	5061	55.7	0.042	25	1.45	27.5	0.17	0.016	0	11.06	853146	123456
20041116	1201	味全	11.1	11.1	10.9	11	0	0	1.82	347	116	3821	3	-59.32	-28.57	5061	55.7	0.042	25	1.45	27.5	0.07	0.007	0	10.99	347768	123456
20041117	1201	味全	10.9	11.1	10.8	11.1	0.1	0.91	2.73	1389	258	15326	5.4	300.29	80	5061	56.2	0.041	25.2	1.47	27.8	0.27	0.014	0	11.03	1389169	123456
20041118	1201	味全	11.1	11.35	11.1	11.25	0.15	1.35	2.25	1210	372	13583	3.3	-12.89	-38.89	5061	56.9	0.041	25.5	1.49	28.1	0.24	0.013	0	11.22	1210592	123456
20041119	1201	味全	11.3	11.3	11.05	11.05	-0.2	-1.78	2.22	795	208	8883	3.8	-34.3	15.15	5061	55.9	0.041	25.1	1.46	27.6	0.16	0.012	0	11.17	795422	123456
20041122	1201	味全	10.95	11	10.85	10.9	-0.15	-1.36	1.36	592	170	6479	3.5	-25.53	-7.89	5061	55.2	0.042	24.7	1.44	27.2	0.12	0.009	0	10.93	592757	123456
20041123	1201	味全	10.9	11.2	10.9	11.05	0.15	1.38	2.75	783	231	8666	3.4	32.26	-2.86	5061	55.9	0.042	25.1	1.46	27.6	0.16	0.014	0	11.06	783496	123456
20041124	1201	味全	11.15	11.2	11	11.1	0.05	0.45	1.81	924	256	10293	3.6	18.01	5.88	5061	56.2	0.042	25.2	1.47	27.8	0.18	0.014	0	11.13	924891	123456
20041125	1201	味全	11.2	11.2	11	11.15	0.05	0.45	1.8	819	222	9135	3.7	-11.36	2.78	5061	56.4	0.042	25.3	1.47	27.9	0.16	0.016	0	11.14	819809	123456
20041126	1201	味全	11.15	11.25	10.9	10.9	-0.25	-2.24	3.14	1007	245	11163	4.1	22.95	10.81	5061	55.2	0.042	24.7	1.44	27.2	0.2	0.013	0	11.08	1007769	123456
20041129	1201	味全	11	11	10.7	11	0.1	0.92	2.75	676	173	7359	3.9	-32.87	-4.88	5061	55.7	0.042	25	1.45	27.5	0.13	0.012	0	10.88	676529	123456
20041130	1201	味全	11	11	10.65	10.8	-0.2	-1.82	3.18	683	199	7368	3.4	1.04	-12.82	5061	54.7	0.041	24.5	1.43	27	0.13	0.011	0	10.78	683671	123456
20041201	1201	味全	10.7	10.8	10.6	10.8	0	0	1.85	580	151	6221	3.8	-15.08	11.76	5061	54.7	0.042	25.5	1.43	27	0.11	0.012	0	10.71	580630	123456
20041202	1201	味全	11	11	10.75	10.8	0	0	2.31	650	175	7042	3.7	12.07	-2.63	5061	54.7	0.041	25.5	1.43	27	0.13	0.012	0	10.83	650168	123456
20041203	1201	味全	10.9	10.95	10.7	10.8	0	0	2.31	697	182	7504	3.8	7.23	2.7	5061	54.7	0.041	25.5	1.43	27	0.14	0.014	0	10.76	697539	123456
20041206	1201	味全	10.7	10.9	10.7	10.8	0	0	1.85	684	151	7377	4.5	-1.87	18.42	5061	54.7	0.041	25.5	1.43	27	0.13	0.013	0	10.77	684937	123456
20041207	1201	味全	10.8	10.85	10.7	10.75	-0.05	-0.46	1.39	499	118	5387	4.2	-27.05	-6.67	5061	54.4	0.04	25.4	1.42	26.9	0.1	0.01	0	10.78	499706	123456
20041208	1201	味全	10.8	10.8	10.65	10.75	0	0	1.4	1213	187	12996	6.5	143.09	54.76	5061	54.4	0.041	25.4	1.42	26.9	0.24	0.026	0	10.71	1213007	123456
20041209	1201	味全	10.8	10.85	10.7	10.8	0.05	0.47	1.4	828	216	8914	3.8	-31.74	-41.54	5061	54.7	0.041	25.5	1.43	27	0.16	0.014	0	10.77	828061	123456
20041210	1201	味全	10.85	10.85	10.7	10.75	-0.05	-0.46	1.39	763	146	8229	5.2	-7.85	36.84	5061	54.4	0.04	25.4	1.42	26.9	0.15	0.014	0	10.77	763912	123456
20041213	1201	味全	10.8	11.2	10.8	10.9	0.15	1.4	3.72	1844	469	20292	3.9	141.68	-25	5061	55.2	0.041	25.8	1.44	27.2	0.37	0.024	0	11	1844216	123456
20041214	1201	味全	10.95	11.1	10.95	11.05	0.15	1.38	1.38	917	222	10100	4.1	-50.27	5.13	5061	55.9	0.042	26.1	1.46	27.6	0.18	0.021	0	11.01	917000	123456
20041215	1201	味全	11.1	11.25	11.05	11.25	0.2	1.81	1.81	1441	398	16106	3.6	57.14	-12.2	5061	56.9	0.042	26.6	1.49	28.1	0.28	0.016	0	11.17	1441835	123456
20041216	1201	味全	11.25	11.25	11.1	11.1	-0.15	-1.33	1.33	1119	291	12495	3.8	-22.35	5.56	5061	56.2	0.041	26.3	1.47	27.8	0.22	0.015	0	11.16	1119694	123456
20041217	1201	味全	11.1	11.2	11.1	11.1	0	0	0.9	1076	252	11990	4.3	-3.84	13.16	5061	56.2	0.041	26.3	1.47	27.8	0.21	0.02	0	11.14	1076315	123456
20041220	1201	味全	10.9	11.1	10.9	11	-0.1	-0.9	1.8	808	205	8891	3.9	-24.91	-9.3	5061	55.7	0.041	26	1.45	27.5	0.16	0.016	0	11	808064	123456
20041221	1201	味全	11.1	11.75	11	11.75	0.75	6.82	6.82	7007	921	80808	7.6	767.2	94.87	5061	59.5	0.044	27.8	1.55	29.4	1.36	0.149	1	11.53	7007011	123456
20041222	1201	味全	11.9	11.95	11.7	11.75	0	0	2.13	5002	1081	59228	4.6	-28.61	-39.47	5061	59.5	0.043	27.8	1.55	29.4	1	0.086	0	11.84	5002172	123456
20041223	1201	味全	11.85	11.9	11.6	11.65	-0.1	-0.85	2.55	1964	421	23015	4.7	-60.74	2.17	5061	59	0.043	27.6	1.54	29.1	0.39	0.051	0	11.71	1964651	123456
20041224	1201	味全	11.65	12.2	11.65	12.05	0.4	3.43	4.72	5165	1049	62181	4.9	162.98	4.26	5061	61	0.044	28.5	1.59	30.1	1.02	0.13	0	12.04	5165417	123456
20041227	1201	味全	12.2	12.2	11.9	11.95	-0.1	-0.83	2.49	2628	633	31586	4.2	-49.12	-14.29	5061	60.5	0.044	28.3	1.58	29.9	0.52	0.083	0	12.01	2628931	123456
20041228	1201	味全	12.1	12.15	11.95	12	0.05	0.42	1.67	2136	424	25734	5	-18.72	19.05	5061	60.7	0.044	28.4	1.59	30	0.42	0.069	0	12.05	2136036	123456
20041229	1201	味全	12.1	12.2	12.05	12.15	0.15	1.25	1.25	2738	549	33197	5	28.18	0	5061	61.5	0.044	28.7	1.61	30.4	0.54	0.038	0	12.12	2738086	123456
