日期	股票代號	股票名稱	外資買賣超	投信買賣超	自營商買賣超	買賣超合計	外資持股(張)	外資持股比率(%)	投信持股(張)	投信持股比率(%)	自營商持股(張)	自營商持股比率(%)	法人持股合計	法人持股比率(%)	外資持股市值(百萬)	投信持股市值(百萬)	自營商持股市值(百萬)	法人持股市值(百萬)	外資買賣超金額(千)	投信買賣超金額(千)	自營商買賣超金額(千)	法人買賣超金額(千)	RTIME
20020326	2317	鴻海	672	-110	80	642	540310	30.55	17984	1.02	3679	0.21	561973	31.78	88610.9	2949.45	603.36	92163.71	110202	-18041	13121	105282	206374940
20020327	2317	鴻海	1415	-727	-774	-86	540310	30.55	17257	0.98	2905	0.16	560472	31.69	86449.66	2761.19	464.8	89675.65	226797	-116545	-124080	-13828	206374943
20020328	2317	鴻海	2882	-304	-393	2185	540310	30.55	16953	0.96	2512	0.14	559775	31.65	88070.59	2763.41	409.46	91243.46	469455	-49530	-64031	355894	206374947
20020329	2317	鴻海	145	-1164	40	-979	540310	30.55	15789	0.89	2552	0.14	558651	31.58	86989.97	2542.1	410.87	89942.94	23503	-188672	6483	-158686	206374950
20020401	2317	鴻海	-70	-290	5	-355	540310	30.55	15499	0.88	2557	0.14	558366	31.57	86449.66	2479.91	409.12	89338.69	-11260	-46650	804	-57106	206374959
20020402	2317	鴻海	-280	-594	53	-821	540310	30.55	14905	0.84	2610	0.15	557825	31.54	86989.97	2399.78	420.21	89809.96	-45632	-96805	8637	-133800	206374962
20020403	2317	鴻海	62	-635	-218	-791	540310	30.55	14270	0.81	2392	0.14	556972	31.5	87530.28	2311.81	387.5	90229.59	9954	-101949	-35000	-126995	206374965
20020404	2317	鴻海	-527	-748	-95	-1370	540310	30.55	13522	0.76	2297	0.13	556129	31.44	84828.73	2123.03	360.63	87312.39	-83256	-118169	-15008	-216433	206374968
20020408	2317	鴻海	-3148	-650	-90	-3888	540310	30.55	12872	0.73	2207	0.12	555389	31.4	80506.25	1918	328.84	82753.09	-478338	-98767	-13675	-590780	206374978
20020409	2317	鴻海	-4297	-412	-48	-4757	540310	30.55	12460	0.7	2159	0.12	554929	31.37	78345	1806.77	313.06	80464.83	-623547	-59773	-6964	-690284	206374981
20020410	2317	鴻海	-1078	1186	115	223	540310	30.55	13646	0.77	2274	0.13	556230	31.45	81586.87	2060.56	343.37	83990.8	-161015	176981	17166	33132	206374986
20020411	2317	鴻海	846	8	-128	726	540310	30.55	13654	0.77	2146	0.12	556110	31.44	82667.49	2089.08	328.34	85084.91	129243	1222	-19555	110910	206374990
20020412	2317	鴻海	810	-149	0	661	540310	30.55	13504	0.76	2146	0.12	555960	31.43	83748.11	2093.18	332.63	86173.92	124238	-22957	0	101281	206374993
20020415	2317	鴻海	1027	-170	-115	742	540310	30.55	13334	0.75	2031	0.11	555675	31.41	84828.73	2093.5	318.87	87241.1	161403	-26717	-18073	116613	206375008
20020416	2317	鴻海	66	-6	10	70	540310	30.55	13328	0.75	2041	0.12	555679	31.42	84288.42	2079.23	318.4	86686.05	10354	-942	1568	10980	206375013
20020417	2317	鴻海	2418	-3	-103	2312	540310	30.55	13325	0.75	1938	0.11	555573	31.41	85909.35	2118.74	308.14	88336.23	385793	-478	-16438	368877	206375017
20020418	2317	鴻海	1035	132	19	1186	540310	30.55	13457	0.76	1957	0.11	555724	31.42	86989.97	2166.64	315.08	89471.69	166076	21181	3049	190306	206375022
20020419	2317	鴻海	-54	-355	18	-391	540310	30.55	13102	0.74	1975	0.11	555387	31.4	84828.73	2057.08	310.08	87195.89	-8541	-56151	2847	-61845	206375026
20020422	2317	鴻海	610	222	58	890	540310	30.55	13324	0.75	2033	0.11	555667	31.41	85909.35	2118.58	323.25	88351.18	97172	35376	9242	141790	206375036
20020423	2317	鴻海	449	-950	-1	-502	540310	30.55	12373	0.7	2032	0.11	554715	31.36	84828.73	1942.67	319.02	87090.42	70770	-149930	-158	-79318	206375040
20020424	2317	鴻海	481	-150	16	347	540310	30.55	12223	0.69	2048	0.12	554581	31.36	85909.35	1943.57	325.63	88178.55	75770	-23634	2521	54657	206375044
20020425	2317	鴻海	-218	-174	10	-382	540310	30.55	12049	0.68	2058	0.12	554417	31.35	82667.49	1843.6	314.87	84825.96	-33811	-26987	1551	-59247	206375048
20020426	2317	鴻海	-737	0	24	-713	540310	30.55	12049	0.68	2082	0.12	554441	31.35	82667.49	1843.6	318.55	84829.64	-112233	0	3651	-108582	206375052
20020429	2317	鴻海	946	10	-2	954	540310	30.55	12059	0.68	2080	0.12	554449	31.35	84828.73	1893.37	326.56	87048.66	144842	1531	-306	146067	206375059
20020430	2317	鴻海	243	339	4	586	540310	30.55	12398	0.7	2084	0.12	554792	31.37	82127.18	1884.6	316.77	84328.55	37390	52308	617	90315	206375063
20020502	2317	鴻海	-777	1602	128	953	540310	30.55	14000	0.79	2212	0.13	556522	31.47	81586.87	2114.1	334.01	84034.98	-118680	244641	19546	145507	206375069
20020503	2317	鴻海	106	338	2	446	540310	30.55	14338	0.81	2214	0.13	556862	31.49	82667.49	2193.82	338.74	85200.05	16001	51234	303	67538	206375072
20020506	2317	鴻海	428	267	-21	674	540310	30.55	14605	0.83	2193	0.12	557108	31.5	80236.09	2168.94	325.66	82730.69	63668	39764	-3127	100305	206375079
20020507	2317	鴻海	161	70	86	317	540310	30.55	14675	0.83	2279	0.13	557264	31.51	81586.87	2216.03	344.13	84147.03	23985	10467	12859	47311	206375083
20020508	2317	鴻海	8	109	-124	-7	540310	30.55	14784	0.84	2155	0.12	557249	31.51	79965.94	2188.13	318.94	82473.01	1193	16373	-18627	-1061	206375087
20020509	2317	鴻海	-91	99	270	278	540310	30.55	14883	0.84	2425	0.14	557618	31.53	82127.18	2262.32	368.6	84758.1	-13924	14985	40870	41931	206375092
20020510	2317	鴻海	2606	506	-86	3026	540310	30.55	15389	0.87	2339	0.13	558038	31.55	85369.04	2431.57	369.56	88170.17	403498	78364	-13319	468543	206375095
20020513	2317	鴻海	3086	655	48	3789	540310	30.55	16044	0.91	2387	0.13	558741	31.59	87530.28	2599.24	386.69	90516.21	494223	104898	7687	606808	206375104
20020514	2317	鴻海	4669	23	-148	4544	540310	30.55	16067	0.91	2239	0.13	558616	31.59	89151.21	2651.17	369.44	92171.82	764077	3765	-24223	743619	206375108
20020515	2317	鴻海	5286	-405	-32	4849	540310	30.55	15662	0.89	2207	0.12	558179	31.56	90231.83	2615.67	368.57	93216.07	887078	-67976	-5371	813731	206375111
20020516	2317	鴻海	2679	-181	-140	2358	540310	30.55	15481	0.88	2067	0.12	557858	31.55	89151.21	2554.48	341.06	92046.75	444561	-30042	-23238	391281	206375115
20020517	2317	鴻海	1756	-700	-128	928	540310	30.55	14781	0.84	1939	0.11	557030	31.5	89151.21	2438.98	319.94	91910.13	292005	-116403	-21285	154317	206375118
20020520	2317	鴻海	304	58	0	362	540310	30.55	14839	0.84	1939	0.11	557088	31.5	87530.28	2404.03	314.12	90248.43	49309	9408	0	58717	206375126
20020521	2317	鴻海	1731	-215	-66	1450	540310	30.55	14624	0.83	1873	0.11	556807	31.49	87530.28	2369.2	303.43	90202.91	278242	-34561	-10609	233072	206375130
20020522	2317	鴻海	786	40	-81	745	540310	30.55	14664	0.83	1792	0.1	556766	31.48	88610.9	2405.01	293.89	91309.8	128298	6530	-13224	121604	206375133
20020523	2317	鴻海	3421	1710	-10	5121	540310	30.55	16374	0.93	1782	0.1	558466	31.58	90231.83	2734.57	297.59	93263.99	572094	285963	-1672	856385	206375137
20020524	2317	鴻海	3688	1060	78	4826	540310	30.55	17434	0.99	1860	0.11	559604	31.65	92393.07	2981.33	318.06	95692.46	625487	179786	13229	818502	206375141
20020527	2317	鴻海	1841	423	-25	2239	540310	30.55	17857	1.01	1835	0.1	560002	31.66	91852.76	3035.81	311.95	95200.52	313283	71981	-4254	381010	206375150
20020528	2317	鴻海	-999	456	10	-533	540310	30.55	18313	1.04	1845	0.1	560468	31.69	89151.21	3021.76	304.42	92477.39	-167122	76284	1672	-89166	206375153
20020529	2317	鴻海	-2813	-474	70	-3217	540310	30.55	17839	1.01	1915	0.11	560064	31.67	86989.97	2872.19	308.32	90170.48	-453061	-76342	11274	-518129	206375156
20020530	2317	鴻海	-110	94	213	197	540310	30.55	17933	1.01	2128	0.12	560371	31.68	87530.28	2905.26	344.74	90780.28	-17829	15188	34417	31776	206375160
20020531	2317	鴻海	-3347	-540	30	-3857	540310	30.55	17393	0.98	2158	0.12	559861	31.65	83748.11	2696.02	334.49	86778.62	-526048	-84871	4715	-606204	206375164
20020603	2317	鴻海	-2332	165	45	-2122	540310	30.55	17558	0.99	2203	0.12	560071	31.66	83207.8	2704.04	339.26	86251.1	-358551	25361	6917	-326273	206375173
20020604	2317	鴻海	-1179	-115	-13	-1307	540310	30.55	17442	0.99	2190	0.12	559942	31.66	84288.42	2721.07	341.64	87351.13	-180421	-17741	-1989	-200151	206375177
20020605	2317	鴻海	-393	557	66	230	540310	30.55	17999	1.02	2256	0.13	560565	31.7	85909.35	2861.96	358.7	89130.01	-62021	87794	10403	36176	206375181
20020606	2317	鴻海	-1899	0	-113	-2012	540310	30.55	17999	1.02	2143	0.12	560452	31.69	83748.11	2789.94	332.16	86870.21	-296106	-19	-17611	-313736	206375186
20020607	2317	鴻海	-1673	170	-51	-1554	540310	30.55	18169	1.03	2092	0.12	560571	31.7	83748.11	2816.29	324.26	86888.66	-255049	25917	-7774	-236906	206375190
20020610	2317	鴻海	582	31	157	770	540310	30.55	18200	1.03	2249	0.13	560759	31.71	84288.42	2839.29	350.84	87478.55	91229	4863	24632	120724	206375199
20020611	2317	鴻海	-799	90	0	-709	540310	30.55	18290	1.03	2249	0.13	560849	31.71	82667.49	2798.46	344.1	85810.05	-123038	13859	0	-109179	206375203
20020612	2317	鴻海	-2020	321	57	-1642	540310	30.55	18611	1.05	2306	0.13	561227	31.73	82127.18	2828.96	350.51	85306.65	-305828	48580	8626	-248622	206375208
20020613	2317	鴻海	-2248	214	177	-1857	540310	30.55	18825	1.06	2483	0.14	561618	31.75	82667.49	2880.32	379.9	85927.71	-343844	32724	27067	-284053	206375212
20020614	2317	鴻海	998	260	-207	1051	540310	30.55	19085	1.08	2276	0.13	561671	31.76	83748.11	2958.27	352.78	87059.16	153815	40094	-31922	161987	206375216
20020617	2317	鴻海	-529	734	195	400	540310	30.55	19819	1.12	2471	0.14	562600	31.81	83207.8	3052.22	380.53	86640.55	-82918	114930	30534	62546	206375225
20020618	2317	鴻海	1283	795	23	2101	540310	30.55	20614	1.17	2494	0.14	563418	31.86	84288.42	3215.88	389.06	87893.36	200738	124385	3599	328722	206375229
20020619	2317	鴻海	-262	115	-268	-415	540310	30.55	20729	1.17	2226	0.13	563265	31.85	83748.11	3213.09	345.03	87306.23	-40374	17690	-41226	-63910	206375234
20020620	2317	鴻海	-587	-207	-243	-1037	540310	30.55	20522	1.16	1983	0.11	562815	31.82	84288.42	3201.53	309.35	87799.3	-89652	-31591	-37084	-158327	206375237
20020621	2317	鴻海	1786	0	-4	1782	540310	30.55	20522	1.16	1979	0.11	562811	31.82	83748.11	3181	306.74	87235.85	277161	0	-621	276540	206375241
20020624	2317	鴻海	-24	49	-7	18	540310	30.55	20571	1.16	1972	0.11	562853	31.82	82667.49	3147.46	301.72	86116.67	-3817	7511	-1073	2621	206375252
20020625	2317	鴻海	2201	-759	142	1584	540310	30.55	19812	1.12	2114	0.12	562236	31.79	83207.8	3051.14	325.56	86584.5	337751	-116514	21798	243035	206375256
20020626	2317	鴻海	-198	-280	-57	-535	540310	30.55	19532	1.1	2057	0.12	561899	31.77	81586.87	2949.42	310.61	84846.9	-29814	-42028	-8556	-80398	206375259
20020627	2317	鴻海	-4433	-398	-13	-4844	540310	30.55	19134	1.08	2044	0.12	561488	31.75	75913.61	2688.41	287.18	78889.2	-640884	-57534	-1880	-700298	206375263
20020628	2317	鴻海	-3361	164	0	-3197	540310	30.55	19298	1.09	2044	0.12	561652	31.76	73752.37	2634.26	279.01	76665.64	-457526	22323	0	-435203	206375267
20020701	2317	鴻海	-491	102	-50	-439	540310	30.55	19400	1.1	1994	0.11	561704	31.76	70780.66	2541.48	261.21	73583.35	-64626	13423	-6580	-57783	206375277
20020702	2317	鴻海	62	50	40	152	540310	30.55	19450	1.1	2034	0.11	561794	31.76	71591.12	2577.2	269.5	74437.82	8061	6502	5201	19764	206375281
20020703	2317	鴻海	-1108	201	69	-838	540310	30.55	19651	1.11	2103	0.12	562064	31.78	71591.12	2603.84	278.65	74473.61	-144726	26246	9010	-109470	206375284
20020704	2317	鴻海	-119	76	235	192	540310	30.55	19727	1.12	2338	0.13	562375	31.8	72401.59	2643.5	313.29	75358.38	-16045	10187	31501	25643	206375288
20020705	2317	鴻海	1058	89	374	1521	540310	30.55	19816	1.12	2712	0.15	562838	31.82	76183.76	2794.14	382.39	79360.29	146953	12366	51967	211286	206375292
20020708	2317	鴻海	2046	309	-405	1950	540310	30.55	20125	1.14	2307	0.13	562742	31.82	80236.09	2988.65	342.59	83567.33	300189	45336	-59421	286104	206375302
20020709	2317	鴻海	-342	-49	459	68	540310	30.55	20076	1.14	2766	0.16	563152	31.85	79425.63	2951.26	406.6	82783.49	-49562	-7101	66518	9855	206375306
20020710	2317	鴻海	1490	652	-521	1621	540310	30.55	20728	1.17	2245	0.13	563283	31.85	80776.4	3098.93	335.63	84210.96	222921	97611	-77999	242533	206375310
20020711	2317	鴻海	-442	280	0	-162	540310	30.55	21008	1.19	2245	0.13	563563	31.87	78885.31	3067.26	327.77	82280.34	-65429	41449	0	-23980	206375313
20020712	2317	鴻海	2526	1591	-400	3717	540310	30.55	22599	1.28	1845	0.1	564754	31.93	84288.42	3525.54	287.82	88101.78	390823	246159	-61888	575094	206375317
20020715	2317	鴻海	-725	81	17	-627	540310	30.55	22680	1.28	1862	0.11	564852	31.94	83207.8	3492.81	286.75	86987.36	-113375	12667	2658	-98050	206375327
20020716	2317	鴻海	-925	454	219	-252	540310	30.55	23134	1.31	2081	0.12	565525	31.98	81586.87	3493.32	314.23	85394.42	-140674	69044	33305	-38325	206375331
20020717	2317	鴻海	-3719	85	295	-3339	540310	30.55	23219	1.31	2376	0.13	565905	31.99	77264.38	3320.4	339.77	80924.55	-537656	12289	42648	-482719	206375334
20020718	2317	鴻海	4162	-437	123	3848	540310	30.55	22782	1.29	2499	0.14	565591	31.98	82127.18	3462.96	379.85	85969.99	624406	-65563	18453	577296	206375338
20020719	2317	鴻海	1089	-149	-88	852	540310	30.55	22633	1.28	2411	0.14	565354	31.97	82667.49	3462.94	368.88	86499.31	162642	-22254	-13143	127245	206375343
20020722	2317	鴻海	1684	465	89	2238	540310	30.55	23098	1.31	2500	0.14	565908	32	80506.25	3441.69	372.5	84320.44	251438	69430	13288	334156	206375353
20020723	2317	鴻海	302	-75	-379	-152	621658	30.11	26488	1.28	2496	0.12	650642	31.51	81437.32	3469.98	326.98	85234.28	39423	-9791	-49475	-19843	206375358
20020724	2317	鴻海	-1699	100	-22	-1621	621658	30.11	26588	1.29	2474	0.12	650720	31.52	80194	3429.9	319.15	83943.05	-218808	12875	-2832	-208765	206375362
20020725	2317	鴻海	681	710	-340	1051	621658	30.11	27298	1.32	2134	0.1	651090	31.53	81126.49	3562.44	278.49	84967.42	90505	94359	-45186	139678	206375366
20020726	2317	鴻海	352	-205	-285	-138	621658	30.11	27093	1.31	1849	0.09	650600	31.51	80815.66	3522.14	240.37	84578.17	44633	-26016	-36169	-17552	206375371
20020729	2317	鴻海	1308	634	-2	1940	621658	30.11	27727	1.34	1847	0.09	651232	31.54	82680.64	3687.74	245.65	86614.03	173088	83897	-264	256721	206375380
20020730	2317	鴻海	3378	1094	-223	4249	621658	30.11	28821	1.4	1624	0.08	652103	31.59	86410.59	4006.17	225.74	90642.5	468663	151781	-30939	589505	206375384
20020731	2317	鴻海	-113	704	-33	558	621658	30.11	29525	1.43	1591	0.08	652774	31.62	85788.93	4074.5	219.56	90082.99	-15606	97223	-4557	77060	206375387
20020801	2317	鴻海	-2966	30	-31	-2967	621658	30.11	29555	1.43	1560	0.08	652773	31.62	82991.47	3945.64	208.26	87145.37	-395575	4001	-4135	-395709	206375392
20020802	2317	鴻海	-4932	264	-127	-4795	621658	30.11	29819	1.44	1433	0.07	652910	31.62	80815.66	3876.52	186.29	84878.47	-635932	34040	-16375	-618267	206375396
20020805	2317	鴻海	-3480	-246	-2	-3728	621658	30.11	29573	1.43	1431	0.07	652662	31.61	75220.73	3578.38	173.15	78972.26	-424607	-30014	-244	-454865	206375407
20020806	2317	鴻海	-1141	546	71	-524	621658	30.11	30119	1.46	1502	0.07	653279	31.64	75531.56	3659.51	182.49	79373.56	-137297	65667	8539	-63091	206375411
20020807	2317	鴻海	-1140	632	0	-508	621658	30.11	30751	1.49	1502	0.07	653911	31.67	77707.37	3843.92	187.75	81739.04	-143377	79486	0	-63891	206375416
20020808	2317	鴻海	-293	350	40	97	621658	30.11	31101	1.51	1542	0.07	654301	31.69	78329.03	3918.78	194.29	82442.1	-37113	44321	5065	12273	206375420
20020809	2317	鴻海	1172	1380	80	2632	621658	30.11	32481	1.57	1622	0.08	655761	31.76	80504.83	4206.34	210.05	84921.22	153386	180669	10474	344529	206375423
20020812	2317	鴻海	-1277	-18	203	-1092	621658	30.11	32463	1.57	1825	0.09	655946	31.77	78329.03	4090.39	229.95	82649.37	-161770	-2280	25716	-138334	206375433
20020813	2317	鴻海	-583	-379	2	-960	621658	30.11	32084	1.55	1827	0.09	655569	31.75	78018.2	4026.59	229.29	82274.08	-73498	-47780	252	-121026	206375438
20020814	2317	鴻海	-201	-700	3	-898	621658	30.11	31384	1.52	1830	0.09	654872	31.72	79261.51	4001.51	233.32	83496.34	-25399	-88137	378	-113158	206375442
20020815	2317	鴻海	4562	213	-70	4705	621658	30.11	31597	1.53	1760	0.09	655015	31.73	82058.98	4170.86	232.32	86462.16	603416	28174	-9258	622332	206375447
20020816	2317	鴻海	646	221	26	893	621658	30.11	31818	1.54	1786	0.09	655262	31.74	82680.64	4231.85	237.54	87150.03	85576	29276	3444	118296	206375451
20020819	2317	鴻海	-1067	-408	0	-1475	621658	30.11	31410	1.52	1786	0.09	654854	31.72	80815.66	4083.35	232.18	85131.19	-140502	-53705	0	-194207	206375462
20020820	2317	鴻海	2996	90	0	3086	621658	30.11	31500	1.53	1786	0.09	654944	31.73	83613.13	4236.8	240.22	88090.15	399366	11997	0	411363	206375466
20020821	2317	鴻海	706	-429	1	278	621658	30.11	31071	1.5	1787	0.09	654516	31.7	82680.64	4132.5	237.67	87050.81	93891	-57053	132	36970	206375470
20020822	2317	鴻海	3282	-242	101	3141	621658	30.11	30829	1.49	1888	0.09	654375	31.69	84545.61	4192.8	256.77	88995.18	448026	-33036	13787	428777	206375474
20020823	2317	鴻海	1428	419	0	1847	621658	30.11	31248	1.51	1888	0.09	654794	31.71	84545.61	4249.78	256.77	89052.16	196293	57596	0	253889	206375479
20020826	2317	鴻海	-450	-116	-52	-618	621658	30.11	31132	1.51	1836	0.09	654626	31.71	83302.3	4171.74	246.02	87720.06	-60309	-15547	-6969	-82825	206375491
20020827	2317	鴻海	-329	-49	-51	-429	621658	30.11	31083	1.51	1785	0.09	654526	31.71	82680.64	4134.09	237.4	87052.13	-44063	-6562	-6830	-57455	206375496
20020828	2317	鴻海	-1844	-171	-100	-2115	621658	30.11	30912	1.5	1685	0.08	654255	31.69	80194	3987.7	217.36	84399.06	-238235	-22092	-12919	-273246	206375502
20020829	2317	鴻海	239	130	36	405	621658	30.11	31042	1.5	1721	0.08	654421	31.69	82058.98	4097.6	227.17	86383.75	31097	16914	4683	52694	206375507
20020830	2317	鴻海	-435	194	-116	-357	621658	30.11	31236	1.51	1605	0.08	654499	31.7	80815.66	4060.73	208.65	85085.04	-57916	25829	-15444	-47531	206375512
20020902	2317	鴻海	2808	-737	-98	1973	621658	30.11	30499	1.48	1507	0.07	653664	31.66	82680.64	4056.42	200.43	86937.49	370176	-97180	-12923	260073	206375524
20020903	2317	鴻海	478	-230	-48	200	621658	30.11	30269	1.47	1459	0.07	653386	31.65	82058.98	3995.56	192.59	86247.13	63413	-30550	-6376	26487	206375529
20020904	2317	鴻海	-1520	-365	23	-1862	621658	30.11	29904	1.45	1482	0.07	653044	31.63	81126.49	3902.52	193.4	85222.41	-199424	-47888	3018	-244294	206375535
20020905	2317	鴻海	-3045	-69	21	-3093	621658	30.11	29835	1.44	1503	0.07	652996	31.62	78950.68	3789.09	190.88	82930.65	-391039	-8861	2696	-397204	206375540
20020909	2317	鴻海	-3429	-540	-2	-3971	621658	30.11	29295	1.42	1501	0.07	652454	31.6	76464.05	3603.33	184.62	80252	-424374	-66825	-247	-491446	206375555
20020910	2317	鴻海	-2703	-1439	16	-4126	621658	30.11	27856	1.35	1517	0.07	651031	31.53	77707.37	3482.05	189.62	81379.04	-335414	-178522	1985	-511951	206375560
20020911	2317	鴻海	-48	-400	20	-428	621658	30.11	27456	1.33	1537	0.07	650651	31.51	76774.88	3390.86	189.82	80355.56	-6031	-49744	2488	-53287	206375565
20020912	2317	鴻海	-1243	15	14	-1214	621658	30.11	27471	1.33	1551	0.08	650680	31.52	76774.88	3392.72	191.55	80359.15	-154754	1868	1743	-151143	206375569
20020913	2317	鴻海	-700	-487	-2	-1189	621658	30.11	26984	1.31	1549	0.08	650191	31.5	75220.73	3265.11	187.43	78673.27	-85631	-59574	-244	-145449	206375574
20020916	2317	鴻海	-1655	-575	-75	-2305	621658	30.11	26409	1.28	1474	0.07	649541	31.46	74599.07	3169.13	176.88	77945.08	-200849	-69747	-9097	-279693	206375586
20020917	2317	鴻海	-563	-471	-221	-1255	621658	30.11	25938	1.26	1253	0.06	648849	31.43	76464.05	3190.42	154.12	79808.59	-68118	-56987	-26739	-151844	206375591
20020918	2317	鴻海	-2354	-132	-106	-2592	621658	30.11	25806	1.25	1147	0.06	648611	31.42	74288.24	3083.86	137.07	77509.17	-282530	-15839	-12719	-311088	206375596
20020919	2317	鴻海	-2334	-590	110	-2814	621658	30.11	25216	1.22	1256	0.06	648130	31.39	74288.24	3013.36	150.12	77451.72	-280507	-70906	13123	-338290	206375600
20020920	2317	鴻海	-1040	-567	15	-1592	621658	30.11	24648	1.19	1271	0.06	647577	31.36	72734.1	2883.92	148.73	75766.75	-122132	-66642	1761	-187013	206375605
20020923	2317	鴻海	744	262	40	1046	621658	30.11	24909	1.21	1311	0.06	647878	31.38	72734.1	2914.47	153.41	75801.98	87980	30881	4731	123592	206375617
20020924	2317	鴻海	-1397	-385	-85	-1867	621658	30.11	24524	1.19	1226	0.06	647408	31.36	72112.44	2844.9	142.24	75099.58	-163163	-44960	-9927	-218050	206375623
20020925	2317	鴻海	389	-1008	23	-596	621658	30.11	23516	1.14	1249	0.06	646423	31.31	70869.12	2680.94	142.41	73692.47	44642	-115940	2645	-68653	206375629
20020926	2317	鴻海	1437	688	-13	2112	621658	30.11	24204	1.17	1236	0.06	647098	31.34	72423.27	2819.88	144.02	75387.17	168502	80675	-1524	247653	206375634
20020927	2317	鴻海	-218	924	51	757	621658	30.11	25128	1.22	1286	0.06	648072	31.39	73044.92	2952.66	151.18	76148.76	-25912	109402	5967	89457	206375639
20020930	2317	鴻海	-1107	33	41	-1033	621658	30.11	25161	1.22	1327	0.06	648146	31.39	72423.27	2931.37	154.67	75509.31	-127453	3797	4718	-118938	206375654
20021001	2317	鴻海	-1180	-49	51	-1178	621658	30.11	25112	1.22	1378	0.07	648148	31.4	72112.44	2913.11	159.92	75185.47	-136732	-5675	5907	-136500	206375659
20021002	2317	鴻海	2174	643	19	2836	621658	30.11	25755	1.25	1397	0.07	648810	31.43	73666.58	3052.09	165.62	76884.29	257296	76111	2250	335657	206375664
20021003	2317	鴻海	857	2418	-2	3273	621658	30.11	28173	1.36	1395	0.07	651226	31.54	73355.75	3324.53	164.68	76844.96	101721	287137	-237	388621	206375671
20021004	2317	鴻海	1740	-171	26	1595	621658	30.11	28002	1.36	1421	0.07	651081	31.54	73355.75	3304.28	167.75	76827.78	204231	-20150	3053	187134	206375676
20021007	2317	鴻海	-514	219	-106	-401	621658	30.11	28220	1.37	1315	0.06	651193	31.54	69625.8	3160.71	147.35	72933.86	-58996	25046	-12165	-46115	206375694
20021008	2317	鴻海	379	544	45	968	621658	30.11	28764	1.39	1360	0.07	651782	31.57	69004.14	3192.87	151.03	72348.04	41974	60297	4987	107258	206375701
20021009	2317	鴻海	207	995	273	1475	621658	30.11	29759	1.44	1633	0.08	653050	31.63	69936.63	3347.95	183.78	73468.36	23385	112445	30851	166681	206375707
20021011	2317	鴻海	-3509	-130	-252	-3891	621658	30.11	29629	1.43	1381	0.07	652668	31.61	65274.19	3111.11	145.07	68530.37	-383748	-14215	-27553	-425516	206375716
20021014	2317	鴻海	1576	-171	3212	4617	621658	30.11	29458	1.43	4593	0.22	655709	31.76	69314.97	3284.63	512.19	73111.79	166709	-18092	339830	488447	206375727
20021015	2317	鴻海	1747	970	3207	5924	621658	30.11	30428	1.47	7800	0.38	659886	31.96	73977.41	3621	928.27	78526.68	206511	114713	379260	700484	206375732
20021016	2317	鴻海	765	1097	441	2303	621658	30.11	31525	1.53	8241	0.4	661424	32.04	76464.05	3877.65	1013.72	81355.42	93785	134525	54080	282390	206375736
20021017	2317	鴻海	2431	-318	-1041	1072	621658	30.11	31207	1.51	7200	0.35	660065	31.97	76464.05	3838.47	885.67	81188.19	298490	-39108	-127824	131558	206375741
20021018	2317	鴻海	3981	240	57	4278	621658	30.11	31447	1.52	7257	0.35	660362	31.98	79572.34	4025.23	928.97	84526.54	512650	30909	7341	550900	206375746
20021021	2317	鴻海	1611	177	-174	1614	621658	30.11	31624	1.53	7083	0.34	660365	31.98	79883.17	4063.7	910.24	84857.11	206170	22658	-22273	206555	206375759
20021022	2317	鴻海	-263	-102	289	-76	621658	30.11	31521	1.53	7372	0.36	660551	32	78639.85	3987.47	932.63	83559.95	-34008	-13229	37263	-9974	206375765
20021023	2317	鴻海	3815	326	66	4207	621658	30.11	31847	1.54	7438	0.36	660943	32.01	83302.3	4267.56	996.77	88566.63	501058	42827	8671	552556	206375772
20021024	2317	鴻海	2698	431	-53	3076	621658	30.11	32278	1.56	7385	0.36	661321	32.03	82369.81	4276.9	978.59	87625.3	359784	57478	-7068	410194	206375777
20021025	2317	鴻海	2232	-75	26	2183	621658	30.11	32203	1.56	7411	0.36	661272	32.03	82680.64	4283.06	985.74	87949.44	295157	-9923	3438	288672	206375783
20021028	2317	鴻海	2022	-169	-33	1820	621658	30.11	32033	1.55	7378	0.36	661069	32.02	81437.32	4196.45	966.53	86600.3	270436	-22671	-4482	243283	206375795
20021029	2317	鴻海	2918	-574	-290	2054	621658	30.11	31459	1.52	7088	0.34	660205	31.97	81126.49	4105.53	925	86157.02	382183	-75188	-37987	269008	206375800
20021030	2317	鴻海	-793	-655	-197	-1645	621658	30.11	30804	1.49	6891	0.33	659353	31.93	79883.17	3958.44	885.51	84727.12	-101952	-84141	-25307	-211400	206375804
20021031	2317	鴻海	1321	-1429	-4180	-4288	621658	30.11	29375	1.42	2711	0.13	653744	31.66	78018.2	3686.68	340.24	82045.12	168646	-182476	-533744	-547574	206375809
20021101	2317	鴻海	-837	-2029	-922	-3788	621658	30.11	27346	1.32	1789	0.09	650793	31.52	78018.2	3432.04	224.53	81674.77	-104318	-252813	-114882	-472013	206375814
20021104	2317	鴻海	1649	-456	-42	1151	621658	30.11	26890	1.3	1747	0.08	650295	31.49	79261.51	3428.53	222.76	82912.8	209124	-57921	-5329	145874	206375825
20021105	2317	鴻海	901	769	-110	1560	621658	30.11	27659	1.34	1637	0.08	650954	31.53	79261.51	3526.58	208.73	82996.82	114652	97855	-13997	198510	206375830
