日期	股票代號	股票名稱	外資買賣超	投信買賣超	自營商買賣超	買賣超合計	外資持股(張)	外資持股比率(%)	投信持股(張)	投信持股比率(%)	自營商持股(張)	自營商持股比率(%)	法人持股合計	法人持股比率(%)	外資持股市值(百萬)	投信持股市值(百萬)	自營商持股市值(百萬)	法人持股市值(百萬)	外資買賣超金額(千)	投信買賣超金額(千)	自營商買賣超金額(千)	法人買賣超金額(千)	RTIME
20100208	2454	聯發科	-521	47	97	-377	652548	59.86	9417	0.86	1377	0.13	663342	60.85	330189.64	4765.35	697.21	335652.2	-264859	23896	48870	-192093	207184872
20100209	2454	聯發科	-572	164	132	-276	651977	59.8	9581	0.88	1509	0.14	663067	60.82	333812.38	4905.82	773.06	339491.26	-293996	84381	67916	-141699	207184913
20100210	2454	聯發科	508	-37	61	532	652484	59.85	9544	0.88	1570	0.14	663598	60.87	337987.06	4944.15	813.44	343744.65	263710	-19231	31426	275905	207184943
20100222	2454	聯發科	2695	-347	20	2368	655169	60.1	9197	0.84	1590	0.15	665956	61.09	346584.77	4865.51	841.24	352291.52	1433465	-184627	10585	1259423	207185002
20100223	2454	聯發科	1355	-259	-11	1085	656524	60.22	8937	0.82	1579	0.14	667040	61.18	350584.11	4772.77	843.31	356200.19	715197	-137144	-5806	572247	207185041
20100224	2454	聯發科	-365	28	-35	-372	656148	60.19	8965	0.82	1544	0.14	666657	61.15	346446.23	4733.93	815.36	351995.52	-193048	14787	-18485	-196746	207185071
20100225	2454	聯發科	-1765	-233	-104	-2102	654349	60.02	8732	0.8	1440	0.13	664521	60.95	331754.98	4427.24	730.2	336912.42	-903655	-119509	-53222	-1076386	207185106
20100226	2454	聯發科	-1807	66	137	-1604	652542	59.85	8798	0.81	1577	0.14	662917	60.8	329533.78	4443.08	796.51	334773.37	-904227	32997	68558	-802672	207185136
20100301	2454	聯發科	1717	55	60	1832	654288	60.01	8852	0.81	1637	0.15	664777	60.97	338921.7	4585.73	848.09	344355.52	877849	27907	30680	936436	207185171
20100302	2454	聯發科	766	136	-4	898	655054	60.09	8988	0.82	1633	0.15	665675	61.06	338008.26	4638.2	842.75	343489.21	396272	70377	-2070	464579	207185205
20100303	2454	聯發科	2569	-211	-75	2283	657623	60.32	8777	0.81	1557	0.14	667957	61.27	345252.37	4608.22	817.57	350678.16	1338240	-110021	-39577	1188642	207185231
20100304	2454	聯發科	-653	1	-71	-723	656970	60.26	8778	0.81	1486	0.14	667234	61.21	337682.98	4512.09	763.94	342959.01	-338717	427	-36841	-375131	207185258
20100305	2454	聯發科	-1304	-76	115	-1265	655504	60.13	8702	0.8	1601	0.15	665807	61.08	333651.74	4429.52	815.05	338896.31	-669186	-38998	59011	-649173	207185286
20100308	2454	聯發科	3308	148	11	3467	658812	60.43	8850	0.81	1612	0.15	669274	61.39	347853.05	4673	851.28	353377.33	1725321	77186	5737	1808244	207185318
20100309	2454	聯發科	2023	160	-82	2101	660835	60.62	9010	0.83	1530	0.14	671375	61.59	351564.74	4793.53	814.1	357172.37	1073325	84874	-43498	1114701	207185345
20100310	2454	聯發科	2531	144	-58	2617	663297	60.84	9154	0.84	1472	0.14	673923	61.82	356853.88	4925.06	792.08	362571.02	1354270	77052	-31035	1400287	207185377
20100311	2454	聯發科	2448	-10	53	2491	665745	61.07	9144	0.84	1525	0.14	676414	62.05	363496.96	4992.84	832.8	369322.6	1329181	-5430	28775	1352526	207185423
20100312	2454	聯發科	229	34	12	275	665974	61.09	9178	0.84	1537	0.14	676689	62.07	358294.53	4937.97	827.05	364059.55	123762	18325	6468	148555	207185456
20100315	2454	聯發科	1133	-76	-49	1008	667105	61.19	9102	0.84	1488	0.14	677695	62.17	353566.03	4824.24	788.78	359179.05	602451	-40441	-26057	535953	207185494
20100316	2454	聯發科	-124	-29	114	-39	666981	61.18	9073	0.83	1602	0.15	677656	62.16	354834.11	4827.02	852.41	360513.54	-66193	-15443	60709	-20927	207185528
20100317	2454	聯發科	2729	-49	213	2893	669710	61.43	9024	0.83	1815	0.17	680549	62.43	366331.64	4936.29	992.95	372260.88	1486913	-26715	116051	1576249	207185558
20100318	2454	聯發科	9	-4	27	32	669719	61.43	9020	0.83	1842	0.17	680581	62.43	362318.17	4879.99	996.67	368194.83	4819	-2176	14691	17334	207185597
20100319	2454	聯發科	-1470	-23	98	-1395	668250	61.3	8997	0.83	1940	0.18	679187	62.31	360186.81	4849.55	1045.81	366082.17	-794834	-12442	53016	-754260	207185633
20100322	2454	聯發科	-990	-24	18	-996	667259	61.2	8973	0.82	1958	0.18	678190	62.2	353647.67	4755.85	1037.88	359441.4	-526227	-12768	9576	-529419	207185665
20100323	2454	聯發科	-4553	-1	170	-4384	662705	60.79	8972	0.82	2128	0.2	673805	61.81	343944.3	4656.63	1104.57	349705.5	-2386151	-523	89075	-2297599	207185703
20100324	2454	聯發科	-1039	-57	-50	-1146	661666	60.69	8915	0.82	2078	0.19	672659	61.7	344066.64	4635.96	1080.62	349783.22	-542522	-29758	-26183	-598463	207185731
20100325	2454	聯發科	476	78	126	680	662143	60.74	8993	0.82	2204	0.2	673340	61.76	354246.6	4811.42	1179.2	360237.22	252547	41335	66771	360653	207185762
20100326	2454	聯發科	7285	-27	-105	7153	669428	61.4	8966	0.82	2099	0.19	680493	62.41	374879.78	5021.13	1175.51	381076.42	3994800	-14806	-57578	3922416	207185797
20100329	2454	聯發科	1968	7	118	2093	671395	61.58	8973	0.82	2217	0.2	682585	62.6	374638.87	5007.1	1237.15	380883.12	1096469	3901	65756	1166126	207185847
20100330	2454	聯發科	-160	-115	49	-226	671235	61.57	8858	0.81	2266	0.21	682359	62.59	369179.5	4872.07	1246.37	375297.94	-88464	-63438	27030	-124872	207185875
20100331	2454	聯發科	231	-58	74	247	671467	61.59	8800	0.81	2340	0.21	682607	62.61	369978.76	4848.97	1289.41	376117.14	128131	-32124	40987	136994	207185902
20100401	2454	聯發科	2742	-129	38	2651	674208	61.84	8670	0.8	2378	0.22	685256	62.86	381602.09	4907.74	1346.02	387855.85	1543949	-72833	21390	1492506	207185932
20100402	2454	聯發科	752	-38	-89	625	674960	61.91	8632	0.79	2289	0.21	685881	62.91	377977.91	4834.43	1281.86	384094.2	424216	-21438	-50263	352515	207185959
20100406	2454	聯發科	1898	-9	-10	1879	676858	62.09	8623	0.79	2279	0.21	687760	63.09	385809.13	4915.63	1299.05	392023.81	1082388	-5133	-5704	1071551	207185991
20100407	2454	聯發科	-199	-28	39	-188	676658	62.07	8595	0.79	2318	0.21	687571	63.07	383665.65	4873.88	1314.32	389853.85	-113181	-15914	22166	-106929	207186019
20100408	2454	聯發科	-1566	-413	171	-1808	675084	61.92	8182	0.75	2489	0.23	685755	62.9	371296.42	4500.6	1368.97	377165.99	-868090	-228975	94806	-1002259	207186045
20100409	2454	聯發科	-822	-16	41	-797	674251	61.85	8166	0.75	2529	0.23	684946	62.83	375558.28	4548.97	1409.12	381516.37	-452755	-8816	22481	-439090	207186074
20100412	2454	聯發科	-644	17	22	-605	673601	61.79	8183	0.75	2551	0.23	684335	62.77	370480.56	4501.15	1403.51	376385.22	-355643	9391	12154	-334098	207186110
20100413	2454	聯發科	253	-954	101	-600	673839	61.81	7229	0.66	2652	0.24	683720	62.71	366568.66	3932.65	1443.14	371944.45	137422	-518557	54855	-326280	207186138
20100414	2454	聯發科	-47	-52	72	-27	673786	61.8	7177	0.66	2724	0.25	683687	62.71	371256.62	3954.6	1501.38	376712.6	-25518	-28583	39577	-14524	207186169
20100415	2454	聯發科	340	-16	-36	288	674113	61.83	7161	0.66	2688	0.25	683962	62.74	373458.85	3967.27	1489.61	378915.73	188223	-8868	-19954	159401	207186195
20100416	2454	聯發科	-87	-121	28	-180	674021	61.83	7040	0.65	2716	0.25	683777	62.73	368015.51	3843.92	1483.39	373342.82	-47380	-66301	15343	-98338	207186226
20100419	2454	聯發科	-1294	-11	43	-1262	672723	61.71	7028	0.64	2759	0.25	682510	62.6	357216.41	3732.37	1465.47	362414.25	-694839	-6009	23078	-677770	207186259
20100420	2454	聯發科	-2273	-14	-264	-2551	670448	61.5	7014	0.64	2495	0.23	679957	62.37	351985.69	3682.84	1310.3	356978.83	-1207635	-7438	-140272	-1355345	207186289
20100421	2454	聯發科	3500	17	-58	3459	673945	61.82	7031	0.65	2437	0.22	683413	62.69	370669.82	3867.57	1340.8	375878.19	1895871	9208	-31418	1873661	207186318
20100422	2454	聯發科	5262	-19	-263	4980	679207	62.3	7012	0.64	2174	0.2	688393	63.14	380355.97	3926.74	1217.9	385500.61	2929814	-11080	-146435	2772299	207186345
20100423	2454	聯發科	2282	75	319	2676	681488	62.51	7087	0.65	2493	0.23	691068	63.39	383678.04	3990	1404.02	389072.06	1288007	42342	180094	1510443	207186378
20100426	2454	聯發科	4491	0	-114	4377	685763	62.9	7087	0.65	2379	0.22	695229	63.77	397057.18	4103.4	1377.92	402538.5	2589285	0	-65736	2523549	207200009
20100427	2454	聯發科	1445	4	-319	1130	687208	63.03	7090	0.65	2060	0.19	696358	63.87	395831.97	4084.16	1187.03	401103.16	831479	2023	-183613	649889	207200037
20100428	2454	聯發科	-296	-3	-14	-313	686930	63.01	7087	0.65	2046	0.19	696063	63.85	390863.42	4032.82	1164.61	396060.85	-168086	-1702	-7973	-177761	207200066
20100429	2454	聯發科	-3602	-32	141	-3493	683327	62.68	7055	0.65	2187	0.2	692569	63.53	375830.26	3880.56	1203.27	380914.09	-1995859	-17727	78113	-1935473	207200095
20100430	2454	聯發科	-4855	-758	331	-5282	678293	62.22	6297	0.58	2518	0.23	687108	63.03	362208.7	3362.81	1345.02	366916.53	-2607306	-407189	177773	-2836722	207200125
20100503	2454	聯發科	-2408	-25	80	-2353	675885	62	6272	0.58	2598	0.24	684755	62.82	363626.23	3374.55	1398.14	368398.92	-1294417	-13438	42999	-1264856	207200157
20100504	2454	聯發科	-11	-29	-87	-127	675874	62	6243	0.57	2511	0.23	684628	62.8	364971.99	3371.44	1356.36	369699.79	-5992	-15603	-46808	-68403	207200184
20100505	2454	聯發科	-1292	132	40	-1120	674761	61.89	6375	0.58	2551	0.23	683687	62.7	360997.64	3410.84	1365.2	365773.68	-685635	70060	21230	-594345	207200210
20100506	2454	聯發科	-1465	150	-8	-1323	673297	61.76	6525	0.6	2543	0.23	682365	62.59	352807.84	3419.31	1332.93	357560.08	-771772	79045	-4216	-696943	207200247
20100507	2454	聯發科	444	20	-183	281	673805	61.81	6545	0.6	2360	0.22	682710	62.63	356443.37	3462.52	1248.85	361154.74	232637	10478	-95879	147236	207200275
20100510	2454	聯發科	-383	-25	-29	-437	673487	61.78	6520	0.6	2331	0.21	682338	62.59	358969.03	3475.37	1242.83	363687.23	-202806	-13249	-15369	-231424	207200308
20100511	2454	聯發科	-197	-7	-207	-411	673290	61.76	6513	0.6	2124	0.19	681927	62.55	352804.04	3413.02	1113.38	357330.44	-105281	-3728	-110228	-219237	207200339
20100512	2454	聯發科	-459	-34	15	-478	672829	61.72	6479	0.59	2139	0.2	681447	62.51	351216.8	3382.25	1116.96	355716.01	-241250	-17875	7886	-251239	207200371
20100513	2454	聯發科	-1154	1	132	-1021	671674	61.61	6480	0.59	2271	0.21	680425	62.41	353972.66	3415.17	1197.22	358585.05	-607745	526	69502	-537717	207200403
20100514	2454	聯發科	-329	-72	5	-396	671344	61.58	6408	0.59	2276	0.21	680028	62.38	352456.06	3364.41	1195.3	357015.77	-174519	-38077	2644	-209952	207200433
20100517	2454	聯發科	-907	-62	-103	-1072	670437	61.5	6346	0.58	2173	0.2	678956	62.28	348627.46	3300.13	1130.36	353057.95	-473467	-32348	-53740	-559555	207200469
20100518	2454	聯發科	-1216	4	33	-1179	669495	61.41	6350	0.58	2206	0.2	678051	62.19	345459.83	3276.81	1138.69	349875.33	-630357	2073	17099	-611185	207200506
20100519	2454	聯發科	-287	-78	84	-281	669208	61.38	6272	0.58	2290	0.21	677770	62.17	344642.52	3230.29	1179.75	349052.56	-146250	-39742	42800	-143192	207200547
20100520	2454	聯發科	-828	-65	-71	-964	668377	61.3	6207	0.57	2219	0.2	676803	62.07	336194.11	3122.28	1116.54	340432.93	-422340	-33174	-36186	-491700	207200585
20100521	2454	聯發科	-2005	-115	-93	-2213	666372	61.12	6092	0.56	2126	0.2	674590	61.88	328521.51	3003.51	1048.5	332573.52	-993414	-56959	-46062	-1096435	207200637
20100524	2454	聯發科	-1021	95	11	-915	665353	61.03	6187	0.57	2137	0.2	673677	61.8	332011.23	3087.47	1066.75	336165.45	-510060	47449	5494	-457117	207200709
20100525	2454	聯發科	-698	213	-135	-620	664655	60.96	6400	0.59	2002	0.18	673057	61.73	326678.08	3145.75	984.36	330808.19	-342371	104495	-66230	-304106	207200780
20100526	2454	聯發科	137	293	43	473	664822	60.98	6693	0.61	2045	0.19	673560	61.78	335735.33	3380.12	1033.11	340148.56	68634	146573	21511	236718	207200848
20100527	2454	聯發科	-140	55	77	-8	664682	60.96	6748	0.62	2122	0.19	673552	61.77	339652.67	3448.39	1084.73	344185.79	-71067	27895	39054	-4118	207200918
20100528	2454	聯發科	1165	-1	-92	1072	665847	61.07	6747	0.62	2030	0.19	674624	61.88	342245.51	3468.12	1043.82	346757.45	603051	-517	-47624	554910	207200967
20100531	2454	聯發科	665	-35	-32	598	666512	61.13	6712	0.62	1998	0.18	675222	61.93	348586.02	3510.54	1045.36	353141.92	344947	-18150	-16595	310202	207201017
20100601	2454	聯發科	239	0	-117	122	666768	61.16	6712	0.62	1881	0.17	675361	61.95	344052.51	3463.55	970.99	348487.05	123169	0	-60540	62629	207201050
20100602	2454	聯發科	407	11	-94	324	667175	61.19	6723	0.62	1787	0.16	675685	61.97	344262.35	3469.23	922.49	348654.07	209240	5659	-48366	166533	207201092
20100603	2454	聯發科	3220	-58	163	3325	670394	61.49	6665	0.61	1950	0.18	679009	62.28	358660.97	3565.94	1043.66	363270.57	1713089	-30864	86739	1768964	207201134
20100604	2454	聯發科	793	-20	-62	711	671187	61.56	6645	0.61	1888	0.17	679720	62.34	353715.65	3502.08	995.38	358213.11	420563	-10608	-32887	377068	207201179
20100607	2454	聯發科	12	40	-151	-99	671198	61.56	6685	0.61	1737	0.16	679620	62.33	349023.47	3476.36	903.64	353403.47	6021	20443	-77173	-50709	207201239
20100608	2454	聯發科	-20	-201	-52	-273	671211	61.56	6484	0.59	1685	0.15	679380	62.3	345673.7	3339.42	868.17	349881.29	-10121	-103407	-26752	-140280	207201280
20100609	2454	聯發科	2121	0	-194	1927	673332	61.76	6484	0.59	1491	0.14	681307	62.49	347439.7	3345.91	769.75	351555.36	1096884	0	-100296	996588	207201322
20100610	2454	聯發科	424	-284	9	149	673756	61.8	6199	0.57	1500	0.14	681455	62.51	346984.58	3192.73	772.9	350950.21	217330	-146100	4616	75846	207201364
20100611	2454	聯發科	164	20	207	391	673920	61.81	6219	0.57	1707	0.16	681846	62.54	351112.62	3240.16	889.75	355242.53	85712	10255	108101	204068	207201422
20100614	2454	聯發科	-1419	-105	73	-1451	672501	61.68	6113	0.56	1780	0.16	680394	62.4	347683.32	3160.93	920.66	351764.91	-730258	-54103	37568	-746793	207201485
20100615	2454	聯發科	-2023	-677	249	-2451	670479	61.5	5436	0.5	2029	0.19	677944	62.19	345967.41	2805.48	1047.36	349820.25	-1035942	-346833	127565	-1255210	207201538
20100617	2454	聯發科	-4140	-321	354	-4107	666339	61.12	5115	0.47	2383	0.22	673837	61.81	333836.02	2563.1	1194.27	337593.39	-2100083	-162833	179567	-2083349	207201598
20100618	2454	聯發科	-4902	-109	-20	-5031	661436	60.67	5006	0.46	2363	0.22	668805	61.35	328072.57	2483.46	1172.43	331728.46	-2446900	-54401	-9982	-2511283	207201655
20100621	2454	聯發科	856	-137	-128	591	662301	60.75	4869	0.45	2235	0.21	669405	61.41	335786.69	2469.04	1133.53	339389.26	432236	-69253	-64668	298315	207201716
20100622	2454	聯發科	-791	-79	-27	-897	661509	60.67	4790	0.44	2208	0.2	668507	61.31	335385.25	2428.98	1119.85	338934.08	-398201	-39729	-13579	-451509	207201770
20100623	2454	聯發科	-258	-159	32	-385	661250	60.65	4631	0.42	2240	0.21	668121	61.28	334592.83	2343.68	1133.83	338070.34	-129700	-80019	16092	-193627	207201818
20100624	2454	聯發科	-2006	-320	53	-2273	658647	60.41	4311	0.4	2293	0.21	665251	61.02	328664.96	2151.5	1144.59	331961.05	-1003799	-160183	26518	-1137464	207201893
20100625	2454	聯發科	-3639	-206	-107	-3952	655007	60.08	4104	0.38	2186	0.2	661297	60.66	315713.82	1978.57	1054.02	318746.41	-1766440	-100334	-51936	-1918710	207201953
20100628	2454	聯發科	-5075	-760	173	-5662	649931	59.61	3344	0.31	2359	0.22	655634	60.14	302218.26	1555.36	1097.29	304870.91	-2387714	-357584	81391	-2663907	207202037
20100629	2454	聯發科	-3226	-410	111	-3525	646703	59.31	2934	0.27	2470	0.23	652107	59.81	298776.9	1355.83	1141.5	301274.23	-1501949	-190989	51687	-1641251	207202095
20100630	2454	聯發科	-3945	-357	284	-4018	642749	58.95	2577	0.24	2754	0.25	648080	59.44	290844.34	1166.41	1246.53	293257.28	-1801455	-162999	129669	-1834785	207202158
20100701	2454	聯發科	-7713	-29	274	-7468	635036	58.24	2548	0.23	3028	0.28	640612	58.75	274335.82	1101.04	1308.43	276745.29	-3405828	-12806	120990	-3297644	207202216
20100702	2454	聯發科	-7812	-255	478	-7589	627222	57.53	2293	0.21	3506	0.32	633021	58.06	266883.13	975.97	1492.13	269351.23	-3356766	-109571	205391	-3260946	207202294
20100705	2454	聯發科	228	0	86	314	627316	57.54	2293	0.21	3592	0.33	633201	58.08	276019.12	1009.14	1580.82	278609.08	99329	-85	37526	136770	207202354
20100706	2454	聯發科	935	-23	358	1270	627962	57.6	2270	0.21	3950	0.36	634182	58.17	284467.08	1028.54	1789.7	287285.32	418336	-10293	160227	568270	207202415
20100707	2454	聯發科	-318	149	-161	-330	627645	57.57	2419	0.22	3789	0.35	633853	58.14	281185.23	1083.94	1697.82	283966.99	-143484	67432	-72862	-148914	207202526
20100708	2454	聯發科	487	267	-78	676	628130	57.61	2686	0.25	3710	0.34	634526	58.2	285171.41	1219.67	1684.7	288075.78	222404	122123	-36128	308399	207202577
20100709	2454	聯發科	2802	56	-88	2770	630932	57.87	2742	0.25	3622	0.33	637296	58.45	297484.49	1293.09	1708.14	300485.72	1306337	26108	-41028	1291417	207202621
20100712	2454	聯發科	42	75	-205	-88	630828	57.86	2817	0.26	3417	0.31	637062	58.43	295227.56	1318.36	1599.52	298145.44	20077	35045	-96438	-41316	207202673
20100713	2454	聯發科	-2013	37	-48	-2024	628814	57.67	2854	0.26	3369	0.31	635037	58.24	290826.64	1319.98	1558.52	293705.14	-938999	17252	-22382	-944129	207202718
20100714	2454	聯發科	644	24	123	791	629457	57.73	2878	0.26	3492	0.32	635827	58.31	298992.43	1367.05	1659.07	302018.55	305381	11391	58380	375152	207202768
20100715	2454	聯發科	-3153	-18	-79	-3250	626295	57.44	2860	0.26	3413	0.31	632568	58.01	289974.95	1324.18	1580.58	292879.71	-1472005	-8404	-36885	-1517294	207202818
20100716	2454	聯發科	-630	777	-44	103	625665	57.39	3637	0.33	3369	0.31	632671	58.03	293437.12	1705.75	1580.43	296723.3	-294639	363217	-20568	48010	207202858
20100719	2454	聯發科	-1255	30	-21	-1246	624409	57.27	3666	0.34	3348	0.31	631423	57.92	289726.1	1701.48	1553.83	292981.41	-583507	13928	-9758	-579337	207202913
20100720	2454	聯發科	-1835	-3	107	-1731	622031	57.05	3663	0.34	3455	0.32	629149	57.71	291110.66	1714.74	1617.31	294442.71	-861193	-1408	50222	-812379	207202959
20100721	2454	聯發科	-2530	-86	59	-2557	619501	56.82	3577	0.33	3514	0.32	626592	57.47	286209.6	1653.03	1623.83	289486.46	-1177299	-40018	27454	-1189863	207203007
20100722	2454	聯發科	-2763	0	-7	-2770	616585	56.55	3577	0.33	3507	0.32	623669	57.2	279313.41	1620.82	1589.03	282523.26	-1268117	0	-3212	-1271329	207203065
20100723	2454	聯發科	1427	-70	344	1701	618013	56.68	3507	0.32	3851	0.35	625371	57.35	290466.14	1648.75	1810.34	293925.23	662901	-32515	159785	790171	207203116
20100726	2454	聯發科	3175	40	538	3753	621187	56.97	3547	0.33	4389	0.4	629123	57.7	298170.21	1702.71	2107.1	301980.02	1518452	18808	257309	1794569	207203166
20100727	2454	聯發科	6652	-11	641	7282	627840	57.58	3536	0.32	5030	0.46	636406	58.36	303246.79	1708.04	2429.87	307384.7	3207888	-5305	309109	3511692	207203207
20100728	2454	聯發科	-8434	-1226	-301	-9961	619363	56.81	2317	0.21	4739	0.43	626419	57.45	273758.83	1024.25	2095.01	276878.09	-3812837	-554301	-136082	-4503220	207203243
20100729	2454	聯發科	-3999	-890	-275	-5164	615365	56.44	1426	0.13	4464	0.41	621255	56.98	262761.02	609.14	1906.49	265276.65	-1712870	-381581	-117804	-2212255	207203281
20100730	2454	聯發科	-2262	-23	43	-2242	613103	56.23	1403	0.13	4507	0.41	619013	56.77	265780.55	608.35	1954.15	268343.05	-978355	-10042	18603	-969794	207203315
20100802	2454	聯發科	1002	-705	444	741	614113	56.33	698	0.06	4951	0.45	619762	56.84	264375.99	300.56	2131.77	266808.32	422392	-297307	187191	312276	207203352
20100803	2454	聯發科	1437	-45	207	1599	615550	56.46	653	0.06	5158	0.47	621361	56.99	269611.06	286.08	2259.57	272156.71	634693	-19890	91455	706258	207203384
20100804	2454	聯發科	-746	-54	48	-752	614804	56.39	599	0.05	5206	0.47	620609	56.91	269591.81	262.72	2283.2	272137.73	-327415	-23707	21074	-330048	207203418
20100805	2454	聯發科	840	32	-412	460	615512	56.45	630	0.06	4794	0.44	620936	56.95	269594.32	276.15	2100.14	271970.61	369933	13799	-181404	202328	207203447
20100806	2454	聯發科	754	61	-23	792	616265	56.52	691	0.06	4771	0.43	621727	57.01	273930.18	307.36	2121.08	276358.62	334571	27078	-10210	351439	207203478
20100809	2454	聯發科	3349	520	411	4280	619483	56.82	1211	0.11	5182	0.47	625876	57.4	286820.85	560.92	2399.66	289781.43	1535450	238409	188435	1962294	207203511
20100810	2454	聯發科	-222	0	-169	-391	619231	56.79	1211	0.11	5013	0.46	625455	57.36	280511.92	548.8	2271.27	283331.99	-100934	0	-77128	-178062	207203540
20100811	2454	聯發科	1477	143	76	1696	620708	56.93	1354	0.12	5089	0.46	627151	57.51	282422.57	616.29	2315.88	285354.74	675645	65399	34758	775802	207203566
20100812	2454	聯發科	-739	66	44	-629	619970	56.86	1420	0.13	5133	0.47	626523	57.46	284566.39	652	2356.43	287574.82	-337601	30168	20112	-287321	207203596
20100813	2454	聯發科	-596	113	141	-342	619472	56.82	1533	0.14	5274	0.48	626279	57.44	284957.41	705.4	2426.43	288089.24	-274853	52102	65013	-157738	207203627
20100816	2454	聯發科	-345	-94	-14	-453	618587	56.24	1439	0.13	5261	0.48	625287	56.85	284550.44	662.16	2420.1	287632.7	-157688	-43052	-6297	-207037	207203665
20100817	2454	聯發科	55	12	55	122	618740	56.25	1451	0.13	5316	0.48	625507	56.86	282145.87	661.88	2424.14	285231.89	25127	5522	25308	55957	207203698
20100818	2454	聯發科	-3226	90	342	-2794	615823	55.99	1541	0.14	5658	0.51	623022	56.64	281431.21	704.46	2585.99	284721.66	-1479436	41262	157039	-1281135	207203729
20100819	2454	聯發科	-1674	148	299	-1227	614467	55.86	1689	0.15	5957	0.54	622113	56.55	281425.94	773.78	2728.59	284928.31	-768744	67955	137286	-563503	207203762
20100820	2454	聯發科	-1020	-37	-116	-1173	613447	55.77	1652	0.15	5841	0.53	620940	56.45	277891.66	748.57	2646.26	281286.49	-465395	-16886	-52940	-535221	207203793
20100823	2454	聯發科	1370	0	-533	837	614817	55.89	1652	0.15	5308	0.48	621777	56.52	275438.06	740.31	2378.27	278556.64	616993	0	-240090	376903	207203830
20100824	2454	聯發科	-783	-147	20	-910	614030	55.82	1505	0.14	5328	0.48	620863	56.44	274471.81	672.84	2381.9	277526.55	-353058	-66393	9018	-410433	207203863
20100825	2454	聯發科	-2682	16	-285	-2951	611713	55.61	1521	0.14	5043	0.46	618277	56.21	263648.45	655.65	2173.8	266477.9	-1171852	6990	-124502	-1289364	207203895
20100826	2454	聯發科	-416	297	-133	-252	611340	55.58	1818	0.17	4910	0.45	618068	56.2	267767.29	796.39	2150.86	270714.54	-182063	130184	-58298	-110177	207203927
20100827	2454	聯發科	-1727	-118	33	-1812	609613	55.42	1700	0.15	4943	0.45	616256	56.02	266096.3	742.15	2157.81	268996.26	-755657	-51621	14356	-792922	207203958
20100830	2454	聯發科	833	-41	193	985	611004	55.55	1658	0.15	5136	0.47	617798	56.17	266092.26	722.4	2237.02	269051.68	360086	-17914	83490	425662	207203996
20100831	2454	聯發科	25	17	116	158	611034	55.55	1675	0.15	5252	0.48	617961	56.18	266716.7	731.36	2292.72	269740.78	10769	7269	50330	68368	207204034
20100901	2454	聯發科	-1125	-146	25	-1246	610033	55.46	1529	0.14	5277	0.48	616839	56.08	266889.71	669.08	2308.69	269867.48	-492335	-63976	10715	-545596	207204066
20100902	2454	聯發科	617	121	-53	685	610953	55.54	1650	0.15	5223	0.47	617826	56.16	271874.37	734.39	2324.59	274933.35	274206	53759	-23640	304325	207204097
20100903	2454	聯發科	295	478	1165	1938	611309	55.58	2128	0.19	6388	0.58	619825	56.35	290371.96	1010.88	3034.61	294417.45	138731	224984	548451	912166	207204141
20100906	2454	聯發科	1194	307	-39	1462	612495	55.68	2435	0.22	6349	0.58	621279	56.48	292160.5	1161.57	3028.91	296350.98	572784	147278	-18587	701475	207204181
20100907	2454	聯發科	829	61	-504	386	613313	55.76	2496	0.23	5845	0.53	621654	56.52	289483.75	1178.18	2759.27	293421.2	396385	29184	-241124	184445	207204220
20100908	2454	聯發科	-1491	16	93	-1382	611896	55.63	2512	0.23	5938	0.54	620346	56.4	285755.54	1173.17	2773.47	289702.18	-703468	7548	43874	-652046	207204260
20100909	2454	聯發科	-1943	0	-162	-2105	609952	55.45	2512	0.23	5776	0.53	618240	56.21	281492.89	1159.36	2665.96	285318.21	-906939	0	-75698	-982637	207204297
20100910	2454	聯發科	-153	63	711	621	609796	55.44	2575	0.23	6487	0.59	618858	56.26	289653.17	1223.2	3081.68	293958.05	-71565	29529	333268	291232	207204341
20100913	2454	聯發科	2244	-85	268	2427	612040	55.64	2490	0.23	6755	0.61	621285	56.48	293779.31	1195.24	3242.75	298217.3	1074579	-40733	128332	1162178	207204383
20100914	2454	聯發科	-266	30	-587	-823	611774	55.62	2519	0.23	6168	0.56	620461	56.41	296710.58	1222.18	2991.82	300924.58	-130563	14675	-288331	-404219	207204426
20100915	2454	聯發科	-2907	-336	-330	-3573	608867	55.35	2183	0.2	5838	0.53	616888	56.08	291038.72	1043.93	2790.9	294873.55	-1406262	-162573	-159661	-1728496	207204461
20100916	2454	聯發科	-1039	-165	360	-844	607829	55.26	2018	0.18	6198	0.56	616045	56	288719.17	958.98	2944.23	292622.38	-494053	-78481	171025	-401509	207204507
20100917	2454	聯發科	601	-7	210	804	608426	55.31	2011	0.18	6408	0.58	616845	56.07	291131.95	962.69	3066.41	295161.05	289385	-3373	101216	387228	207204557
20100920	2454	聯發科	-666	13	-222	-875	607760	55.25	2024	0.18	6186	0.56	615970	55.99	287774.4	958.43	2929.25	291662.08	-316521	5819	-105472	-416174	207204608
20100921	2454	聯發科	-3631	-24	410	-3245	604128	54.92	2000	0.18	6596	0.6	612724	55.7	285148.56	944.03	3113.49	289206.08	-1726746	-11448	195000	-1543194	207204650
20100923	2454	聯發科	-3983	-152	-18	-4153	600143	54.56	1847	0.17	6578	0.6	608568	55.33	279066.74	859.08	3058.94	282984.76	-1859434	-71230	-8402	-1939066	207204702
